OID_,Date,Station_Name,Station_Id,Reservoir_Storage_Volume__dam_3__Start_of_Day_Values,Elevation__ft_,Latitude,Longitude
11691,7/4/1994 0:00:00,Navajo Reservoir,9109090,1917147,6050,36.806420000000003,-107.609369999999998
11692,7/5/1994 0:00:00,Navajo Reservoir,9109090,1909377,6050,36.806420000000003,-107.609369999999998
11693,7/6/1994 0:00:00,Navajo Reservoir,9109090,1902142,6050,36.806420000000003,-107.609369999999998
11694,7/7/1994 0:00:00,Navajo Reservoir,9109090,1895060,6050,36.806420000000003,-107.609369999999998
11695,7/8/1994 0:00:00,Navajo Reservoir,9109090,1887808,6050,36.806420000000003,-107.609369999999998
11696,7/9/1994 0:00:00,Navajo Reservoir,9109090,1882108,6050,36.806420000000003,-107.609369999999998
11697,7/10/1994 0:00:00,Navajo Reservoir,9109090,1876585,6050,36.806420000000003,-107.609369999999998
11698,7/11/1994 0:00:00,Navajo Reservoir,9109090,1871054,6050,36.806420000000003,-107.609369999999998
11699,7/12/1994 0:00:00,Navajo Reservoir,9109090,1865530,6050,36.806420000000003,-107.609369999999998
11700,7/13/1994 0:00:00,Navajo Reservoir,9109090,1860344,6050,36.806420000000003,-107.609369999999998
11701,7/14/1994 0:00:00,Navajo Reservoir,9109090,1854308,6050,36.806420000000003,-107.609369999999998
11702,7/15/1994 0:00:00,Navajo Reservoir,9109090,1848430,6050,36.806420000000003,-107.609369999999998
11703,7/16/1994 0:00:00,Navajo Reservoir,9109090,1843768,6050,36.806420000000003,-107.609369999999998
11704,7/17/1994 0:00:00,Navajo Reservoir,9109090,1839627,6050,36.806420000000003,-107.609369999999998
11705,7/18/1994 0:00:00,Navajo Reservoir,9109090,1834964,6050,36.806420000000003,-107.609369999999998
11706,7/19/1994 0:00:00,Navajo Reservoir,9109090,1830302,6050,36.806420000000003,-107.609369999999998
11707,7/20/1994 0:00:00,Navajo Reservoir,9109090,1825807,6050,36.806420000000003,-107.609369999999998
11708,7/21/1994 0:00:00,Navajo Reservoir,9109090,1821490,6050,36.806420000000003,-107.609369999999998
11709,7/22/1994 0:00:00,Navajo Reservoir,9109090,1817864,6050,36.806420000000003,-107.609369999999998
11710,7/23/1994 0:00:00,Navajo Reservoir,9109090,1814761,6050,36.806420000000003,-107.609369999999998
11711,7/24/1994 0:00:00,Navajo Reservoir,9109090,1811136,6050,36.806420000000003,-107.609369999999998
11712,7/25/1994 0:00:00,Navajo Reservoir,9109090,1808024,6050,36.806420000000003,-107.609369999999998
11713,7/26/1994 0:00:00,Navajo Reservoir,9109090,1805781,6050,36.806420000000003,-107.609369999999998
11714,7/27/1994 0:00:00,Navajo Reservoir,9109090,1803204,6050,36.806420000000003,-107.609369999999998
11715,7/28/1994 0:00:00,Navajo Reservoir,9109090,1801279,6050,36.806420000000003,-107.609369999999998
11716,7/29/1994 0:00:00,Navajo Reservoir,9109090,1799829,6050,36.806420000000003,-107.609369999999998
11717,7/30/1994 0:00:00,Navajo Reservoir,9109090,1797911,6050,36.806420000000003,-107.609369999999998
11718,7/31/1994 0:00:00,Navajo Reservoir,9109090,1796307,6050,36.806420000000003,-107.609369999999998
11719,8/1/1994 0:00:00,Navajo Reservoir,9109090,1794544,6050,36.806420000000003,-107.609369999999998
11720,8/2/1994 0:00:00,Navajo Reservoir,9109090,1793261,6050,36.806420000000003,-107.609369999999998
11721,8/3/1994 0:00:00,Navajo Reservoir,9109090,1792618,6050,36.806420000000003,-107.609369999999998
11722,8/4/1994 0:00:00,Navajo Reservoir,9109090,1791178,6050,36.806420000000003,-107.609369999999998
11723,8/5/1994 0:00:00,Navajo Reservoir,9109090,1788446,6050,36.806420000000003,-107.609369999999998
11724,8/6/1994 0:00:00,Navajo Reservoir,9109090,1786466,6050,36.806420000000003,-107.609369999999998
11725,8/7/1994 0:00:00,Navajo Reservoir,9109090,1784905,6050,36.806420000000003,-107.609369999999998
11726,8/8/1994 0:00:00,Navajo Reservoir,9109090,1783354,6050,36.806420000000003,-107.609369999999998
11727,8/9/1994 0:00:00,Navajo Reservoir,9109090,1781280,6050,36.806420000000003,-107.609369999999998
11728,8/10/1994 0:00:00,Navajo Reservoir,9109090,1779729,6050,36.806420000000003,-107.609369999999998
11729,8/11/1994 0:00:00,Navajo Reservoir,9109090,1778177,6050,36.806420000000003,-107.609369999999998
11730,8/12/1994 0:00:00,Navajo Reservoir,9109090,1776794,6050,36.806420000000003,-107.609369999999998
11731,8/13/1994 0:00:00,Navajo Reservoir,9109090,1775065,6050,36.806420000000003,-107.609369999999998
11732,8/14/1994 0:00:00,Navajo Reservoir,9109090,1773683,6050,36.806420000000003,-107.609369999999998
11733,8/15/1994 0:00:00,Navajo Reservoir,9109090,1771954,6050,36.806420000000003,-107.609369999999998
11734,8/16/1994 0:00:00,Navajo Reservoir,9109090,1770747,6050,36.806420000000003,-107.609369999999998
11735,8/17/1994 0:00:00,Navajo Reservoir,9109090,1769415,6050,36.806420000000003,-107.609369999999998
11736,8/18/1994 0:00:00,Navajo Reservoir,9109090,1767332,6050,36.806420000000003,-107.609369999999998
11737,8/19/1994 0:00:00,Navajo Reservoir,9109090,1765249,6050,36.806420000000003,-107.609369999999998
11738,8/20/1994 0:00:00,Navajo Reservoir,9109090,1763800,6050,36.806420000000003,-107.609369999999998
11739,8/21/1994 0:00:00,Navajo Reservoir,9109090,1762360,6050,36.806420000000003,-107.609369999999998
11740,8/22/1994 0:00:00,Navajo Reservoir,9109090,1760755,6050,36.806420000000003,-107.609369999999998
11741,8/23/1994 0:00:00,Navajo Reservoir,9109090,1759471,6050,36.806420000000003,-107.609369999999998
11742,8/24/1994 0:00:00,Navajo Reservoir,9109090,1758351,6050,36.806420000000003,-107.609369999999998
11743,8/25/1994 0:00:00,Navajo Reservoir,9109090,1756103,6050,36.806420000000003,-107.609369999999998
11744,8/26/1994 0:00:00,Navajo Reservoir,9109090,1754178,6050,36.806420000000003,-107.609369999999998
11745,8/27/1994 0:00:00,Navajo Reservoir,9109090,1752293,6050,36.806420000000003,-107.609369999999998
11746,8/28/1994 0:00:00,Navajo Reservoir,9109090,1750050,6050,36.806420000000003,-107.609369999999998
11747,8/29/1994 0:00:00,Navajo Reservoir,9109090,1748321,6050,36.806420000000003,-107.609369999999998
11748,8/30/1994 0:00:00,Navajo Reservoir,9109090,1746078,6050,36.806420000000003,-107.609369999999998
11749,8/31/1994 0:00:00,Navajo Reservoir,9109090,1743659,6050,36.806420000000003,-107.609369999999998
11750,9/1/1994 0:00:00,Navajo Reservoir,9109090,1741070,6050,36.806420000000003,-107.609369999999998
11751,9/2/1994 0:00:00,Navajo Reservoir,9109090,1738481,6050,36.806420000000003,-107.609369999999998
11752,9/3/1994 0:00:00,Navajo Reservoir,9109090,1739518,6050,36.806420000000003,-107.609369999999998
11753,9/4/1994 0:00:00,Navajo Reservoir,9109090,1742107,6050,36.806420000000003,-107.609369999999998
11754,9/5/1994 0:00:00,Navajo Reservoir,9109090,1743490,6050,36.806420000000003,-107.609369999999998
11755,9/6/1994 0:00:00,Navajo Reservoir,9109090,1743659,6050,36.806420000000003,-107.609369999999998
11756,9/7/1994 0:00:00,Navajo Reservoir,9109090,1742107,6050,36.806420000000003,-107.609369999999998
11757,9/8/1994 0:00:00,Navajo Reservoir,9109090,1741070,6050,36.806420000000003,-107.609369999999998
11758,9/9/1994 0:00:00,Navajo Reservoir,9109090,1739863,6050,36.806420000000003,-107.609369999999998
11759,9/10/1994 0:00:00,Navajo Reservoir,9109090,1738481,6050,36.806420000000003,-107.609369999999998
11760,9/11/1994 0:00:00,Navajo Reservoir,9109090,1737443,6050,36.806420000000003,-107.609369999999998
11761,9/12/1994 0:00:00,Navajo Reservoir,9109090,1736921,6050,36.806420000000003,-107.609369999999998
11762,9/13/1994 0:00:00,Navajo Reservoir,9109090,1735468,6050,36.806420000000003,-107.609369999999998
11763,9/14/1994 0:00:00,Navajo Reservoir,9109090,1735468,6050,36.806420000000003,-107.609369999999998
11764,9/15/1994 0:00:00,Navajo Reservoir,9109090,1736432,6050,36.806420000000003,-107.609369999999998
11765,9/16/1994 0:00:00,Navajo Reservoir,9109090,1736596,6050,36.806420000000003,-107.609369999999998
11766,9/17/1994 0:00:00,Navajo Reservoir,9109090,1736753,6050,36.806420000000003,-107.609369999999998
11767,9/18/1994 0:00:00,Navajo Reservoir,9109090,1737267,6050,36.806420000000003,-107.609369999999998
11768,9/19/1994 0:00:00,Navajo Reservoir,9109090,1737098,6050,36.806420000000003,-107.609369999999998
11769,9/20/1994 0:00:00,Navajo Reservoir,9109090,1735953,6050,36.806420000000003,-107.609369999999998
11770,9/21/1994 0:00:00,Navajo Reservoir,9109090,1735468,6050,36.806420000000003,-107.609369999999998
11771,9/22/1994 0:00:00,Navajo Reservoir,9109090,1735312,6050,36.806420000000003,-107.609369999999998
11772,9/23/1994 0:00:00,Navajo Reservoir,9109090,1734991,6050,36.806420000000003,-107.609369999999998
11773,9/24/1994 0:00:00,Navajo Reservoir,9109090,1734184,6050,36.806420000000003,-107.609369999999998
11774,9/25/1994 0:00:00,Navajo Reservoir,9109090,1734028,6050,36.806420000000003,-107.609369999999998
11775,9/26/1994 0:00:00,Navajo Reservoir,9109090,1733543,6050,36.806420000000003,-107.609369999999998
11776,9/27/1994 0:00:00,Navajo Reservoir,9109090,1732587,6050,36.806420000000003,-107.609369999999998
11777,9/28/1994 0:00:00,Navajo Reservoir,9109090,1730982,6050,36.806420000000003,-107.609369999999998
11778,9/29/1994 0:00:00,Navajo Reservoir,9109090,1729376,6050,36.806420000000003,-107.609369999999998
11779,9/30/1994 0:00:00,Navajo Reservoir,9109090,1727936,6050,36.806420000000003,-107.609369999999998
11780,10/1/1994 0:00:00,Navajo Reservoir,9109090,1727615,6050,36.806420000000003,-107.609369999999998
11781,10/2/1994 0:00:00,Navajo Reservoir,9109090,1727294,6050,36.806420000000003,-107.609369999999998
11782,10/3/1994 0:00:00,Navajo Reservoir,9109090,1727294,6050,36.806420000000003,-107.609369999999998
11783,10/4/1994 0:00:00,Navajo Reservoir,9109090,1726331,6050,36.806420000000003,-107.609369999999998
11784,10/5/1994 0:00:00,Navajo Reservoir,9109090,1725367,6050,36.806420000000003,-107.609369999999998
11785,10/6/1994 0:00:00,Navajo Reservoir,9109090,1723927,6050,36.806420000000003,-107.609369999999998
11786,10/7/1994 0:00:00,Navajo Reservoir,9109090,1723927,6050,36.806420000000003,-107.609369999999998
11787,10/8/1994 0:00:00,Navajo Reservoir,9109090,1722799,6050,36.806420000000003,-107.609369999999998
11788,10/9/1994 0:00:00,Navajo Reservoir,9109090,1722479,6050,36.806420000000003,-107.609369999999998
11789,10/10/1994 0:00:00,Navajo Reservoir,9109090,1722001,6050,36.806420000000003,-107.609369999999998
11790,10/11/1994 0:00:00,Navajo Reservoir,9109090,1721516,6050,36.806420000000003,-107.609369999999998
11791,10/12/1994 0:00:00,Navajo Reservoir,9109090,1720561,6050,36.806420000000003,-107.609369999999998
11792,10/13/1994 0:00:00,Navajo Reservoir,9109090,1719112,6050,36.806420000000003,-107.609369999999998
11793,10/14/1994 0:00:00,Navajo Reservoir,9109090,1717828,6050,36.806420000000003,-107.609369999999998
11794,10/15/1994 0:00:00,Navajo Reservoir,9109090,1717672,6050,36.806420000000003,-107.609369999999998
11795,10/16/1994 0:00:00,Navajo Reservoir,9109090,1718790,6050,36.806420000000003,-107.609369999999998
11796,10/17/1994 0:00:00,Navajo Reservoir,9109090,1718149,6050,36.806420000000003,-107.609369999999998
11797,10/18/1994 0:00:00,Navajo Reservoir,9109090,1718956,6050,36.806420000000003,-107.609369999999998
11798,10/19/1994 0:00:00,Navajo Reservoir,9109090,1718790,6050,36.806420000000003,-107.609369999999998
11799,10/20/1994 0:00:00,Navajo Reservoir,9109090,1718635,6050,36.806420000000003,-107.609369999999998
11800,10/21/1994 0:00:00,Navajo Reservoir,9109090,1718470,6050,36.806420000000003,-107.609369999999998
11801,10/22/1994 0:00:00,Navajo Reservoir,9109090,1718635,6050,36.806420000000003,-107.609369999999998
11802,10/23/1994 0:00:00,Navajo Reservoir,9109090,1718149,6050,36.806420000000003,-107.609369999999998
11803,10/24/1994 0:00:00,Navajo Reservoir,9109090,1717992,6050,36.806420000000003,-107.609369999999998
11804,10/25/1994 0:00:00,Navajo Reservoir,9109090,1717992,6050,36.806420000000003,-107.609369999999998
11805,10/26/1994 0:00:00,Navajo Reservoir,9109090,1717992,6050,36.806420000000003,-107.609369999999998
11806,10/27/1994 0:00:00,Navajo Reservoir,9109090,1717672,6050,36.806420000000003,-107.609369999999998
11807,10/28/1994 0:00:00,Navajo Reservoir,9109090,1717508,6050,36.806420000000003,-107.609369999999998
11808,10/29/1994 0:00:00,Navajo Reservoir,9109090,1717672,6050,36.806420000000003,-107.609369999999998
11809,10/30/1994 0:00:00,Navajo Reservoir,9109090,1717672,6050,36.806420000000003,-107.609369999999998
11810,10/31/1994 0:00:00,Navajo Reservoir,9109090,1717350,6050,36.806420000000003,-107.609369999999998
11811,11/1/1994 0:00:00,Navajo Reservoir,9109090,1716708,6050,36.806420000000003,-107.609369999999998
11812,11/2/1994 0:00:00,Navajo Reservoir,9109090,1716865,6050,36.806420000000003,-107.609369999999998
11813,11/3/1994 0:00:00,Navajo Reservoir,9109090,1716708,6050,36.806420000000003,-107.609369999999998
11814,11/4/1994 0:00:00,Navajo Reservoir,9109090,1716865,6050,36.806420000000003,-107.609369999999998
11815,11/5/1994 0:00:00,Navajo Reservoir,9109090,1717186,6050,36.806420000000003,-107.609369999999998
11816,11/6/1994 0:00:00,Navajo Reservoir,9109090,1717350,6050,36.806420000000003,-107.609369999999998
11817,11/7/1994 0:00:00,Navajo Reservoir,9109090,1717350,6050,36.806420000000003,-107.609369999999998
11818,11/8/1994 0:00:00,Navajo Reservoir,9109090,1717350,6050,36.806420000000003,-107.609369999999998
11819,11/9/1994 0:00:00,Navajo Reservoir,9109090,1716865,6050,36.806420000000003,-107.609369999999998
11820,11/10/1994 0:00:00,Navajo Reservoir,9109090,1716865,6050,36.806420000000003,-107.609369999999998
11821,11/11/1994 0:00:00,Navajo Reservoir,9109090,1717186,6050,36.806420000000003,-107.609369999999998
11822,11/12/1994 0:00:00,Navajo Reservoir,9109090,1718635,6050,36.806420000000003,-107.609369999999998
11823,11/13/1994 0:00:00,Navajo Reservoir,9109090,1724085,6050,36.806420000000003,-107.609369999999998
11824,11/14/1994 0:00:00,Navajo Reservoir,9109090,1725846,6050,36.806420000000003,-107.609369999999998
11825,11/15/1994 0:00:00,Navajo Reservoir,9109090,1726167,6050,36.806420000000003,-107.609369999999998
11826,11/16/1994 0:00:00,Navajo Reservoir,9109090,1726487,6050,36.806420000000003,-107.609369999999998
11827,11/17/1994 0:00:00,Navajo Reservoir,9109090,1725846,6050,36.806420000000003,-107.609369999999998
11828,11/18/1994 0:00:00,Navajo Reservoir,9109090,1726487,6050,36.806420000000003,-107.609369999999998
11829,11/19/1994 0:00:00,Navajo Reservoir,9109090,1726331,6050,36.806420000000003,-107.609369999999998
11830,11/20/1994 0:00:00,Navajo Reservoir,9109090,1725525,6050,36.806420000000003,-107.609369999999998
11831,11/21/1994 0:00:00,Navajo Reservoir,9109090,1725525,6050,36.806420000000003,-107.609369999999998
11832,11/22/1994 0:00:00,Navajo Reservoir,9109090,1725525,6050,36.806420000000003,-107.609369999999998
11833,11/23/1994 0:00:00,Navajo Reservoir,9109090,1725203,6050,36.806420000000003,-107.609369999999998
11834,11/24/1994 0:00:00,Navajo Reservoir,9109090,1725047,6050,36.806420000000003,-107.609369999999998
11835,11/25/1994 0:00:00,Navajo Reservoir,9109090,1724569,6050,36.806420000000003,-107.609369999999998
11836,11/26/1994 0:00:00,Navajo Reservoir,9109090,1724405,6050,36.806420000000003,-107.609369999999998
11837,11/27/1994 0:00:00,Navajo Reservoir,9109090,1723606,6050,36.806420000000003,-107.609369999999998
11838,11/28/1994 0:00:00,Navajo Reservoir,9109090,1723121,6050,36.806420000000003,-107.609369999999998
11839,11/29/1994 0:00:00,Navajo Reservoir,9109090,1722644,6050,36.806420000000003,-107.609369999999998
11840,11/30/1994 0:00:00,Navajo Reservoir,9109090,1722158,6050,36.806420000000003,-107.609369999999998
11841,12/1/1994 0:00:00,Navajo Reservoir,9109090,1721681,6050,36.806420000000003,-107.609369999999998
11842,12/2/1994 0:00:00,Navajo Reservoir,9109090,1721195,6050,36.806420000000003,-107.609369999999998
11843,12/3/1994 0:00:00,Navajo Reservoir,9109090,1720717,6050,36.806420000000003,-107.609369999999998
11844,12/4/1994 0:00:00,Navajo Reservoir,9109090,1720561,6050,36.806420000000003,-107.609369999999998
11845,12/5/1994 0:00:00,Navajo Reservoir,9109090,1720240,6050,36.806420000000003,-107.609369999999998
11846,12/6/1994 0:00:00,Navajo Reservoir,9109090,1721038,6050,36.806420000000003,-107.609369999999998
11847,12/7/1994 0:00:00,Navajo Reservoir,9109090,1723763,6050,36.806420000000003,-107.609369999999998
11848,12/8/1994 0:00:00,Navajo Reservoir,9109090,1724249,6050,36.806420000000003,-107.609369999999998
11849,12/9/1994 0:00:00,Navajo Reservoir,9109090,1724405,6050,36.806420000000003,-107.609369999999998
11850,12/10/1994 0:00:00,Navajo Reservoir,9109090,1723927,6050,36.806420000000003,-107.609369999999998
11851,12/11/1994 0:00:00,Navajo Reservoir,9109090,1723121,6050,36.806420000000003,-107.609369999999998
11852,12/12/1994 0:00:00,Navajo Reservoir,9109090,1722799,6050,36.806420000000003,-107.609369999999998
11853,12/13/1994 0:00:00,Navajo Reservoir,9109090,1722644,6050,36.806420000000003,-107.609369999999998
11854,12/14/1994 0:00:00,Navajo Reservoir,9109090,1722158,6050,36.806420000000003,-107.609369999999998
11855,12/15/1994 0:00:00,Navajo Reservoir,9109090,1722158,6050,36.806420000000003,-107.609369999999998
11856,12/16/1994 0:00:00,Navajo Reservoir,9109090,1721681,6050,36.806420000000003,-107.609369999999998
11857,12/17/1994 0:00:00,Navajo Reservoir,9109090,1721195,6050,36.806420000000003,-107.609369999999998
11858,12/18/1994 0:00:00,Navajo Reservoir,9109090,1721038,6050,36.806420000000003,-107.609369999999998
11859,12/19/1994 0:00:00,Navajo Reservoir,9109090,1720717,6050,36.806420000000003,-107.609369999999998
11860,12/20/1994 0:00:00,Navajo Reservoir,9109090,1719754,6050,36.806420000000003,-107.609369999999998
11861,12/21/1994 0:00:00,Navajo Reservoir,9109090,1719754,6050,36.806420000000003,-107.609369999999998
11862,12/22/1994 0:00:00,Navajo Reservoir,9109090,1719112,6050,36.806420000000003,-107.609369999999998
11863,12/23/1994 0:00:00,Navajo Reservoir,9109090,1718790,6050,36.806420000000003,-107.609369999999998
11864,12/24/1994 0:00:00,Navajo Reservoir,9109090,1718313,6050,36.806420000000003,-107.609369999999998
11865,12/25/1994 0:00:00,Navajo Reservoir,9109090,1718313,6050,36.806420000000003,-107.609369999999998
11866,12/26/1994 0:00:00,Navajo Reservoir,9109090,1717828,6050,36.806420000000003,-107.609369999999998
11867,12/27/1994 0:00:00,Navajo Reservoir,9109090,1717672,6050,36.806420000000003,-107.609369999999998
11868,12/28/1994 0:00:00,Navajo Reservoir,9109090,1717350,6050,36.806420000000003,-107.609369999999998
11869,12/29/1994 0:00:00,Navajo Reservoir,9109090,1716865,6050,36.806420000000003,-107.609369999999998
11870,12/30/1994 0:00:00,Navajo Reservoir,9109090,1716388,6050,36.806420000000003,-107.609369999999998
11871,12/31/1994 0:00:00,Navajo Reservoir,9109090,1715909,6050,36.806420000000003,-107.609369999999998
11872,1/1/1995 0:00:00,Navajo Reservoir,9109090,1715909,6050,36.806420000000003,-107.609369999999998
11873,1/2/1995 0:00:00,Navajo Reservoir,9109090,1715424,6050,36.806420000000003,-107.609369999999998
11874,1/3/1995 0:00:00,Navajo Reservoir,9109090,1714461,6050,36.806420000000003,-107.609369999999998
11875,1/4/1995 0:00:00,Navajo Reservoir,9109090,1713984,6050,36.806420000000003,-107.609369999999998
11876,1/5/1995 0:00:00,Navajo Reservoir,9109090,1714461,6050,36.806420000000003,-107.609369999999998
11877,1/6/1995 0:00:00,Navajo Reservoir,9109090,1714461,6050,36.806420000000003,-107.609369999999998
11878,1/7/1995 0:00:00,Navajo Reservoir,9109090,1713984,6050,36.806420000000003,-107.609369999999998
11879,1/8/1995 0:00:00,Navajo Reservoir,9109090,1713984,6050,36.806420000000003,-107.609369999999998
11880,1/9/1995 0:00:00,Navajo Reservoir,9109090,1713499,6050,36.806420000000003,-107.609369999999998
11881,1/10/1995 0:00:00,Navajo Reservoir,9109090,1713020,6050,36.806420000000003,-107.609369999999998
11882,1/11/1995 0:00:00,Navajo Reservoir,9109090,1712543,6050,36.806420000000003,-107.609369999999998
11883,1/12/1995 0:00:00,Navajo Reservoir,9109090,1712543,6050,36.806420000000003,-107.609369999999998
11884,1/13/1995 0:00:00,Navajo Reservoir,9109090,1712379,6050,36.806420000000003,-107.609369999999998
11885,1/14/1995 0:00:00,Navajo Reservoir,9109090,1712058,6050,36.806420000000003,-107.609369999999998
11886,1/15/1995 0:00:00,Navajo Reservoir,9109090,1711579,6050,36.806420000000003,-107.609369999999998
11887,1/16/1995 0:00:00,Navajo Reservoir,9109090,1711095,6050,36.806420000000003,-107.609369999999998
11888,1/17/1995 0:00:00,Navajo Reservoir,9109090,1710617,6050,36.806420000000003,-107.609369999999998
11889,1/18/1995 0:00:00,Navajo Reservoir,9109090,1710452,6050,36.806420000000003,-107.609369999999998
11890,1/19/1995 0:00:00,Navajo Reservoir,9109090,1709654,6050,36.806420000000003,-107.609369999999998
11891,1/20/1995 0:00:00,Navajo Reservoir,9109090,1709011,6050,36.806420000000003,-107.609369999999998
11892,1/21/1995 0:00:00,Navajo Reservoir,9109090,1708534,6050,36.806420000000003,-107.609369999999998
11893,1/22/1995 0:00:00,Navajo Reservoir,9109090,1708213,6050,36.806420000000003,-107.609369999999998
11894,1/23/1995 0:00:00,Navajo Reservoir,9109090,1707727,6050,36.806420000000003,-107.609369999999998
11895,1/24/1995 0:00:00,Navajo Reservoir,9109090,1707250,6050,36.806420000000003,-107.609369999999998
11896,1/25/1995 0:00:00,Navajo Reservoir,9109090,1706287,6050,36.806420000000003,-107.609369999999998
11897,1/26/1995 0:00:00,Navajo Reservoir,9109090,1705802,6050,36.806420000000003,-107.609369999999998
11898,1/27/1995 0:00:00,Navajo Reservoir,9109090,1705481,6050,36.806420000000003,-107.609369999999998
11899,1/28/1995 0:00:00,Navajo Reservoir,9109090,1705003,6050,36.806420000000003,-107.609369999999998
11900,1/29/1995 0:00:00,Navajo Reservoir,9109090,1704525,6050,36.806420000000003,-107.609369999999998
11901,1/30/1995 0:00:00,Navajo Reservoir,9109090,1703882,6050,36.806420000000003,-107.609369999999998
11902,1/31/1995 0:00:00,Navajo Reservoir,9109090,1703077,6050,36.806420000000003,-107.609369999999998
11903,2/1/1995 0:00:00,Navajo Reservoir,9109090,1702278,6050,36.806420000000003,-107.609369999999998
11904,2/2/1995 0:00:00,Navajo Reservoir,9109090,1701636,6050,36.806420000000003,-107.609369999999998
11905,2/3/1995 0:00:00,Navajo Reservoir,9109090,1701472,6050,36.806420000000003,-107.609369999999998
11906,2/4/1995 0:00:00,Navajo Reservoir,9109090,1700994,6050,36.806420000000003,-107.609369999999998
11907,2/5/1995 0:00:00,Navajo Reservoir,9109090,1700673,6050,36.806420000000003,-107.609369999999998
11908,2/6/1995 0:00:00,Navajo Reservoir,9109090,1700516,6050,36.806420000000003,-107.609369999999998
11909,2/7/1995 0:00:00,Navajo Reservoir,9109090,1700516,6050,36.806420000000003,-107.609369999999998
11910,2/8/1995 0:00:00,Navajo Reservoir,9109090,1700830,6050,36.806420000000003,-107.609369999999998
11911,2/9/1995 0:00:00,Navajo Reservoir,9109090,1701150,6050,36.806420000000003,-107.609369999999998
11912,2/10/1995 0:00:00,Navajo Reservoir,9109090,1701472,6050,36.806420000000003,-107.609369999999998
11913,2/11/1995 0:00:00,Navajo Reservoir,9109090,1701314,6050,36.806420000000003,-107.609369999999998
11914,2/12/1995 0:00:00,Navajo Reservoir,9109090,1701314,6050,36.806420000000003,-107.609369999999998
11915,2/13/1995 0:00:00,Navajo Reservoir,9109090,1701793,6050,36.806420000000003,-107.609369999999998
11916,2/14/1995 0:00:00,Navajo Reservoir,9109090,1701793,6050,36.806420000000003,-107.609369999999998
11917,2/15/1995 0:00:00,Navajo Reservoir,9109090,1706287,6050,36.806420000000003,-107.609369999999998
11918,2/16/1995 0:00:00,Navajo Reservoir,9109090,1709654,6050,36.806420000000003,-107.609369999999998
11919,2/17/1995 0:00:00,Navajo Reservoir,9109090,1710617,6050,36.806420000000003,-107.609369999999998
11920,2/18/1995 0:00:00,Navajo Reservoir,9109090,1711415,6050,36.806420000000003,-107.609369999999998
11921,2/19/1995 0:00:00,Navajo Reservoir,9109090,1712058,6050,36.806420000000003,-107.609369999999998
11922,2/20/1995 0:00:00,Navajo Reservoir,9109090,1713020,6050,36.806420000000003,-107.609369999999998
11923,2/21/1995 0:00:00,Navajo Reservoir,9109090,1713984,6050,36.806420000000003,-107.609369999999998
11924,2/22/1995 0:00:00,Navajo Reservoir,9109090,1715424,6050,36.806420000000003,-107.609369999999998
11925,2/23/1995 0:00:00,Navajo Reservoir,9109090,1717828,6050,36.806420000000003,-107.609369999999998
11926,2/24/1995 0:00:00,Navajo Reservoir,9109090,1720240,6050,36.806420000000003,-107.609369999999998
11927,2/25/1995 0:00:00,Navajo Reservoir,9109090,1723121,6050,36.806420000000003,-107.609369999999998
11928,2/26/1995 0:00:00,Navajo Reservoir,9109090,1726010,6050,36.806420000000003,-107.609369999999998
11929,2/27/1995 0:00:00,Navajo Reservoir,9109090,1729376,6050,36.806420000000003,-107.609369999999998
11930,2/28/1995 0:00:00,Navajo Reservoir,9109090,1733385,6050,36.806420000000003,-107.609369999999998
11931,3/1/1995 0:00:00,Navajo Reservoir,9109090,1736921,6050,36.806420000000003,-107.609369999999998
11932,3/2/1995 0:00:00,Navajo Reservoir,9109090,1742452,6050,36.806420000000003,-107.609369999999998
11933,3/3/1995 0:00:00,Navajo Reservoir,9109090,1748667,6050,36.806420000000003,-107.609369999999998
11934,3/4/1995 0:00:00,Navajo Reservoir,9109090,1753852,6050,36.806420000000003,-107.609369999999998
11935,3/5/1995 0:00:00,Navajo Reservoir,9109090,1761076,6050,36.806420000000003,-107.609369999999998
11936,3/6/1995 0:00:00,Navajo Reservoir,9109090,1781802,6050,36.806420000000003,-107.609369999999998
11937,3/7/1995 0:00:00,Navajo Reservoir,9109090,1804913,6050,36.806420000000003,-107.609369999999998
11938,3/8/1995 0:00:00,Navajo Reservoir,9109090,1811481,6050,36.806420000000003,-107.609369999999998
11939,3/9/1995 0:00:00,Navajo Reservoir,9109090,1815106,6050,36.806420000000003,-107.609369999999998
11940,3/10/1995 0:00:00,Navajo Reservoir,9109090,1815453,6050,36.806420000000003,-107.609369999999998
11941,3/11/1995 0:00:00,Navajo Reservoir,9109090,1815106,6050,36.806420000000003,-107.609369999999998
11942,3/12/1995 0:00:00,Navajo Reservoir,9109090,1816658,6050,36.806420000000003,-107.609369999999998
11943,3/13/1995 0:00:00,Navajo Reservoir,9109090,1821836,6050,36.806420000000003,-107.609369999999998
11944,3/14/1995 0:00:00,Navajo Reservoir,9109090,1824087,6050,36.806420000000003,-107.609369999999998
11945,3/15/1995 0:00:00,Navajo Reservoir,9109090,1826153,6050,36.806420000000003,-107.609369999999998
11946,3/16/1995 0:00:00,Navajo Reservoir,9109090,1828919,6050,36.806420000000003,-107.609369999999998
11947,3/17/1995 0:00:00,Navajo Reservoir,9109090,1832891,6050,36.806420000000003,-107.609369999999998
11948,3/18/1995 0:00:00,Navajo Reservoir,9109090,1837039,6050,36.806420000000003,-107.609369999999998
