first_name,last_name,y_coord,x_coord,det_mfg,det_model,mic_type,refl_type,mic_ht,mic_ht_units,call_id_1,call_id_2,site_id,det_id,night,anpa,cora,coto,epfu,euma,eupe,idph,labl,labo,laci,lano,lase,laxa,myau,myca,myci,myev,mygr,myle,mylu,myse,myso,myth,myve,myvo,myyu,nyfe,nyhu,nyma,pahe,pesu,tabr,epfulano,eumaeupe,eumaidph,eupeidph,eupenyma,lablpahe,labonyhu,labopesu,lacitabr,lanotabr,myarmyev,mycamyvo,mycamyyu,myevmyth,mylumyvo,nyfetabr,reye,my40,q10k,q15k,q25k,q40k,q50k
Jason,Kelton,40.68679,-109.64566,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 2,2019-07-15 00:00:00,0,,0,1,0,,,0,,0,1,,,,0,1,1,,,0,,,1,,1,0,,,,0,,0,,,,,,0,,,1,0,,,1,0,,,,1,,0,1,0,0
Jason,Kelton,40.68679,-109.64566,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 2,2019-07-16 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,0,0,0
Jason,Kelton,40.68679,-109.64566,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 2,2019-07-17 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,1,1,0
Jason,Kelton,40.68679,-109.64566,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 2,2019-07-18 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,1,1,0
Jason,Kelton,40.60215,-109.68526,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 3,2019-07-15 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,1,,,0,,,0,,1,0,,,,0,,0,,,,,,0,,,0,1,,,1,0,,,,0,,0,1,1,0
Jason,Kelton,40.60215,-109.68526,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 3,2019-07-16 00:00:00,0,,0,1,0,,,0,,0,1,,,,0,0,0,,,0,,,0,,1,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,1,,0,1,1,0
Jason,Kelton,40.60215,-109.68526,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 3,2019-07-17 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,1,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,0,,,0,0,,,,1,,0,1,1,0
Jason,Kelton,40.60215,-109.68526,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 3,2019-07-18 00:00:00,0,,0,1,0,,,0,,0,1,,,,1,0,1,,,0,,,0,,1,0,,,,0,,0,,,,,,0,,,0,1,,,1,0,,,,1,,0,1,1,0
Jason,Kelton,40.62783,-109.58316,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 4,2019-07-15 00:00:00,0,,1,1,1,,,0,,1,1,,,,1,1,1,,,1,,,1,,0,0,,,,0,,0,,,,,,0,,,0,1,,,0,0,,,,1,,0,1,1,0
Jason,Kelton,40.62783,-109.58316,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 4,2019-07-16 00:00:00,0,,0,1,0,,,0,,1,1,,,,1,1,1,,,1,,,0,,1,0,,,,1,,0,,,,,,0,,,0,1,,,1,0,,,,0,,0,1,1,0
Jason,Kelton,40.62783,-109.58316,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 4,2019-07-17 00:00:00,0,,0,0,0,,,0,,1,1,,,,0,0,0,,,0,,,0,,0,0,,,,0,,1,,,,,,0,,,1,0,,,1,0,,,,1,,0,1,1,0
Jason,Kelton,40.62783,-109.58316,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9730_Detector 4,2019-07-18 00:00:00,0,,0,0,0,,,0,,1,1,,,,0,0,1,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,1,,,0,0,,,,0,,0,1,0,0
Jason,Kelton,40.57625,-110.32626,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 1,2019-07-29 00:00:00,0,,0,0,0,,,0,,1,1,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,1,,,0,0,,,,1,,0,1,0,0
Jason,Kelton,40.57625,-110.32626,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 1,2019-07-30 00:00:00,0,,0,0,0,,,0,,1,1,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,1,,,0,0,,,,0,,0,1,0,0
Jason,Kelton,40.57625,-110.32626,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 1,2019-07-31 00:00:00,0,,0,0,0,,,0,,1,1,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,1,,,0,0,,,,0,,0,1,0,0
Jason,Kelton,40.57625,-110.32626,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 1,2019-08-01 00:00:00,0,,0,0,0,,,0,,1,0,,,,0,0,1,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,1,,,0,1,,,,0,,0,1,0,0
Jason,Kelton,40.59784,-110.33957,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 2,2019-07-29 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,0,,,0,0,,,,0,,0,1,0,0
Jason,Kelton,40.59784,-110.33957,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 2,2019-07-30 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,0,,,0,0,,,,0,,0,1,1,0
Jason,Kelton,40.59784,-110.33957,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 2,2019-07-31 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,1,1,0
Jason,Kelton,40.59784,-110.33957,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 2,2019-08-01 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,1,0,0
Jason,Kelton,40.52782,-110.35318,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 3,2019-07-29 00:00:00,0,,0,0,0,,,0,,1,0,,,,0,0,1,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,1,,,,0,,0,1,0,0
Jason,Kelton,40.52782,-110.35318,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 3,2019-07-30 00:00:00,0,,0,0,0,,,0,,1,0,,,,0,0,1,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,0,,,0,0,,,,0,,0,1,0,0
Jason,Kelton,40.52782,-110.35318,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 3,2019-07-31 00:00:00,0,,0,0,0,,,0,,0,1,,,,0,0,1,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,1,0,0
Jason,Kelton,40.52782,-110.35318,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 3,2019-08-01 00:00:00,0,,0,0,0,,,0,,1,0,,,,0,0,1,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,0,,,0,0,,,,0,,0,1,0,0
Jason,Kelton,40.55757,-110.30434,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 4,2019-07-29 00:00:00,0,,0,1,0,,,0,,1,0,,,,0,0,1,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,0,,,0,0,,,,1,,1,1,1,0
Jason,Kelton,40.55757,-110.30434,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 4,2019-07-30 00:00:00,0,,0,1,0,,,0,,1,1,,,,0,0,1,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,1,,,0,0,,,,1,,1,1,1,0
Jason,Kelton,40.55757,-110.30434,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 4,2019-07-31 00:00:00,0,,0,0,0,,,0,,1,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,0,,,0,0,,,,0,,0,1,0,0
Jason,Kelton,40.55757,-110.30434,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 9886_Detector 4,2019-08-01 00:00:00,0,,0,1,0,,,0,,1,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,1,,,0,0,,,,1,,0,1,1,0
Jason,Kelton,41.01938,-109.55299,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 1,2019-07-08 00:00:00,0,,0,0,0,,,0,,1,0,,,,0,1,1,,,1,,,0,,0,0,,,,1,,0,,,,,,1,,,0,0,,,0,1,,,,1,,0,0,1,0
Jason,Kelton,41.01938,-109.55299,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 1,2019-07-09 00:00:00,0,,0,0,0,,,0,,1,0,,,,0,0,1,,,1,,,1,,0,0,,,,1,,0,,,,,,0,,,0,0,,,0,0,,,,1,,0,0,0,0
Jason,Kelton,41.01938,-109.55299,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 1,2019-07-10 00:00:00,0,,0,1,0,,,0,,1,0,,,,0,0,1,,,0,,,1,,0,0,,,,0,,0,,,,,,0,,,1,1,,,0,1,,,,0,,0,1,0,0
Jason,Kelton,41.01938,-109.55299,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 1,2019-07-11 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,1,,,0,,,1,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,1,,,,0,,0,0,0,0
Jason,Kelton,41.02957,-109.57734,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 2,2019-07-08 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,1,,,0,,,1,,0,0,,,,0,,0,,,,,,0,,,1,0,,,0,1,,,,1,,0,0,0,0
Jason,Kelton,41.02957,-109.57734,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 2,2019-07-09 00:00:00,0,,0,0,0,,,0,,1,0,,,,0,1,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,1,,0,0,0,0
Jason,Kelton,41.02957,-109.57734,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 2,2019-07-10 00:00:00,0,,0,0,0,,,0,,1,0,,,,0,1,1,,,0,,,0,,0,1,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,1,,0,0,0,0
Jason,Kelton,41.02957,-109.57734,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 2,2019-07-11 00:00:00,0,,0,1,0,,,0,,1,0,,,,0,1,1,,,1,,,0,,0,0,,,,0,,0,,,,,,0,,,0,1,,,1,0,,,,1,,0,1,0,0
Jason,Kelton,40.97642,-109.6243,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 3,2019-07-08 00:00:00,0,,0,0,0,,,0,,1,0,,,,1,1,0,,,1,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,1,0,,,,0,,0,1,1,0
Jason,Kelton,40.97642,-109.6243,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 3,2019-07-09 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,1,0,,,1,,,0,,0,0,,,,0,,0,,,,,,0,,,0,1,,,0,0,,,,0,,0,1,0,0
Jason,Kelton,40.97642,-109.6243,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 3,2019-07-10 00:00:00,0,,0,0,0,,,0,,1,1,,,,0,0,0,,,0,,,0,,0,0,,,,0,,1,,,,,,1,,,0,0,,,1,0,,,,0,,0,1,1,0
Jason,Kelton,40.97642,-109.6243,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 3,2019-07-11 00:00:00,0,,0,0,0,,,0,,1,1,,,,0,0,0,,,0,,,0,,0,0,,,,0,,1,,,,,,0,,,1,0,,,0,0,,,,1,,0,1,0,0
Jason,Kelton,40.98821,-109.53864,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 4,2019-07-08 00:00:00,0,,0,1,0,,,0,,0,0,,,,1,1,0,,,1,,,0,,1,0,,,,0,,0,,,,,,0,,,0,0,,,1,0,,,,1,,0,0,0,0
Jason,Kelton,40.98821,-109.53864,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 4,2019-07-09 00:00:00,0,,0,0,0,,,0,,1,1,,,,1,1,1,,,1,,,1,,0,0,,,,0,,0,,,,,,0,,,0,1,,,0,0,,,,1,,0,1,0,0
Jason,Kelton,40.98821,-109.53864,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 4,2019-07-10 00:00:00,0,,0,1,0,,,0,,1,0,,,,0,1,0,,,1,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,1,,,,1,,0,1,1,0
Jason,Kelton,40.98821,-109.53864,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 17922_Detector 4,2019-07-11 00:00:00,0,,0,0,0,,,0,,1,1,,,,1,1,1,,,1,,,0,,0,0,,,,1,,1,,,,,,1,,,1,0,,,1,0,,,,1,,0,1,0,0
Jason,Kelton,40.54549,-110.65736,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 1,2019-08-05 00:00:00,0,,0,1,0,,,0,,0,1,,,,0,1,1,,,1,,,0,,1,0,,,,0,,0,,,,,,0,,,1,0,,,0,0,,,,1,,0,1,0,0
Jason,Kelton,40.54549,-110.65736,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 1,2019-08-06 00:00:00,0,,0,1,0,,,0,,1,1,,,,0,1,1,,,0,,,0,,1,0,,,,0,,0,,,,,,0,,,1,1,,,0,0,,,,1,,0,1,1,0
Jason,Kelton,40.54549,-110.65736,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 1,2019-08-07 00:00:00,0,,0,0,0,,,0,,1,1,,,,0,1,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,1,1,,,0,0,,,,1,,0,1,0,0
Jason,Kelton,40.54549,-110.65736,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 1,2019-08-08 00:00:00,0,,0,0,0,,,0,,1,1,,,,0,1,0,,,0,,,0,,1,0,,,,0,,1,,,,,,0,,,0,1,,,0,0,,,,1,,0,1,1,0
Jason,Kelton,40.55838,-110.69765,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 2,2019-08-05 00:00:00,0,,0,1,0,,,0,,0,1,,,,0,1,0,,,1,,,0,,1,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,0,0,0
Jason,Kelton,40.47996,-110.69664,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 3,2019-08-05 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,1,0,0
Jason,Kelton,40.47996,-110.69664,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 3,2019-08-06 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,1,,0,1,0,0
Jason,Kelton,40.47996,-110.69664,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 3,2019-08-07 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,0,0,0
Jason,Kelton,40.47996,-110.69664,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 3,2019-08-08 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,1,0,,,,0,,0,,,,,,0,,,1,0,,,0,0,,,,0,,0,0,0,0
Jason,Kelton,40.49801,-110.62144,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 4,2019-08-05 00:00:00,0,,0,0,0,,,0,,0,1,,,,0,0,1,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,0,0,0
Jason,Kelton,40.49801,-110.62144,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 4,2019-08-06 00:00:00,0,,0,0,0,,,0,,0,1,,,,0,0,1,,,0,,,0,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,1,,0,0,0,0
Jason,Kelton,40.49801,-110.62144,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 4,2019-08-07 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,1,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,0,0,0
Jason,Kelton,40.49801,-110.62144,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Ashley National Forest,GRTS 18178_Detector 4,2019-08-08 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,1,,,0,,,1,,0,0,,,,0,,0,,,,,,0,,,0,0,,,0,0,,,,0,,0,1,0,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-07-30 00:00:00,0,,1,1,0,,,0,,1,1,,,,1,0,1,,,1,,,1,,1,0,,,,0,,,,,,,,,,,0,1,,,0,0,,,,0,,,1,0,
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-07-31 00:00:00,0,,0,1,0,,,0,,0,1,,,,1,0,1,,,1,,,1,,1,0,,,,0,,,,,,,,,,,0,0,,,1,0,,,,0,,,1,1,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-01 00:00:00,0,,0,1,0,,,0,,0,1,,,,1,0,1,,,1,,,1,,1,0,,,,0,,,,,,,,,,,0,0,,,1,0,,,,1,,,1,0,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-02 00:00:00,0,,0,1,0,,,0,,0,1,,,,1,0,1,,,0,,,1,,1,1,,,,0,,,,,,,,,,,0,1,,,1,0,,,,0,,,1,0,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-03 00:00:00,0,,0,1,0,,,0,,0,1,,,,1,0,1,,,1,,,1,,1,1,,,,0,,,,,,,,,,,1,0,,,1,0,,,,1,,,1,1,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-04 00:00:00,0,,0,1,0,,,0,,0,1,,,,0,0,1,,,1,,,1,,1,1,,,,0,,,,,,,,,,,0,1,,,1,0,,,,1,,,1,1,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-05 00:00:00,0,,0,1,0,,,0,,0,1,,,,1,0,1,,,1,,,1,,0,0,,,,0,,,,,,,,,,,0,0,,,1,0,,,,1,,,1,1,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-06 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,1,,,0,,,1,,0,0,,,,0,,,,,,,,,,,1,0,,,1,0,,,,1,,,1,1,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-07 00:00:00,0,,0,0,0,,,0,,0,1,,,,0,0,1,,,0,,,0,,0,1,,,,0,,,,,,,,,,,0,0,,,1,0,,,,0,,,1,1,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-08 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,1,,,0,,,0,,0,0,,,,0,,,,,,,,,,,1,0,,,1,0,,,,0,,,1,0,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-09 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,1,,,0,,,0,,0,0,,,,0,,,,,,,,,,,0,0,,,1,0,,,,0,,,1,0,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-10 00:00:00,0,,0,0,0,,,0,,0,0,,,,0,0,1,,,0,,,0,,0,0,,,,0,,,,,,,,,,,1,0,,,0,0,,,,0,,,1,1,1
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-11 00:00:00,0,,1,0,0,,,0,,0,0,,,,0,0,1,,,0,,,0,,0,0,,,,0,,,,,,,,,,,0,0,,,0,0,,,,0,,,1,1,0
Robin,Garwood,43.85607,-115.13669,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector2,2019-08-12 00:00:00,0,,1,0,0,,,0,,0,0,,,,0,0,0,,,0,,,0,,0,0,,,,0,,,,,,,,,,,0,0,,,0,0,,,,0,,,1,0,1
Robin,Garwood,43.82693,-115.062744,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector3,2019-07-29 00:00:00,0,,0,1,0,,,0,,0,1,,,,1,0,1,,,0,,,0,,0,0,,,,0,,,,,,,,,,,0,0,,,0,0,,,,1,,,1,0,0
Robin,Garwood,43.82693,-115.062744,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Sawtooth National Forest,1418_Detector3,2019-07-30 00:00:00,0,,0,1,0,,,0,,1,1,,,,1,0,1,,,1,,,0,,1,0,,,,0,,,,,,,,,,,0,0,,,0,0,,,,1,,,1,0,0
