STATECODE,HUC4CODE,HUC8CODE,HUCNAME,YEAR,PS-ToPop,PS-WGWTo,PS-WSWTo,PS-WTotl,PS-DelDO,PS-DelCO,PS-DelIN,PS-DelPT,PS-DelTO,,,,,,,,,,
49,1404,14040107,Blacks Fork,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
56,1404,14040107,Blacks Fork,2005,8.837,0.39,2.76,3.15,1.66,--,--,0.00,1.66,,,,,,,,,,
49,1404,14040108,Muddy,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
56,1404,14040108,Muddy,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
08,1404,14040109,Vermilion,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
56,1404,14040109,Vermilion,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
56,1404,14040200,Great Divide Closed Basin,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
08,1405,14050001,Upper Yampa,2005,26.273,0.58,6.21,6.79,4.55,--,--,0.00,4.55,,,,,,,,,,
08,1405,14050002,Lower Yampa,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
08,1405,14050003,Little Snake,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
56,1405,14050003,Little Snake,2005,0.568,0.00,0.12,0.12,0.07,0.00,--,0.00,0.07,,,,,,,,,,
56,1405,14050004,Muddy,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1405,14050005,Upper White,2005,2.242,0.67,0.00,0.67,0.62,--,--,0.00,0.62,,,,,,,,,,
08,1405,14050006,Piceance-Yellow,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
08,1405,14050007,Lower White,2005,2.650,0.07,0.70,0.76,0.73,--,--,0.00,0.73,,,,,,,,,,
49,1405,14050007,Lower White,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1406,14060001,Lower Green-Diamond,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
49,1406,14060001,Lower Green-Diamond,2005,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1406,14060002,Ashley-Brush,2005,20.115,3.98,0.61,4.58,3.60,0.98,0.00,0.00,4.57,,,,,,,,,,
49,1406,14060003,Duchesne,2005,17.960,3.72,0.40,4.13,4.16,0.27,0.83,0.00,5.26,,,,,,,,,,
49,1406,14060004,Strawberry,2005,1.090,0.10,2.25,2.35,0.29,0.12,0.00,0.00,0.41,,,,,,,,,,
49,1406,14060005,Lower Green-Desolation Canyon,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1406,14060006,Willow,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1406,14060007,Price,2005,20.644,5.21,2.52,7.73,3.65,0.35,0.09,0.30,4.39,,,,,,,,,,
49,1406,14060008,Lower Green,2005,0.969,0.03,0.24,0.27,0.10,0.15,0.00,0.00,0.25,,,,,,,,,,
49,1406,14060009,San Rafael,2005,7.785,0.67,1.29,1.96,1.30,0.03,0.03,0.00,1.37,,,,,,,,,,
49,1407,14070001,Upper Lake Powell,2005,0.383,0.37,0.00,0.37,0.13,0.24,0.00,0.00,0.37,,,,,,,,,,
49,1407,14070002,Muddy,2005,0.300,0.00,0.07,0.07,0.07,0.00,0.00,0.00,0.07,,,,,,,,,,
49,1407,14070003,Fremont,2005,2.180,1.12,0.00,1.12,0.64,0.08,0.00,0.00,0.72,,,,,,,,,,
49,1407,14070004,Dirty Devil,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1407,14070005,Escalante,2005,0.895,0.40,0.00,0.40,0.03,0.00,0.00,0.00,0.03,,,,,,,,,,
04,1407,14070006,Lower Lake Powell,2005,9.834,1.32,0.59,1.92,1.39,0.36,0.00,0.00,1.75,,,,,,,,,,
49,1407,14070006,Lower Lake Powell,2005,0.558,0.19,0.00,0.19,0.13,0.01,0.01,0.00,0.16,,,,,,,,,,
04,1407,14070007,Paria,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1407,14070007,Paria,2005,0.873,0.25,0.00,0.25,0.13,0.06,0.00,0.00,0.19,,,,,,,,,,
08,1408,14080101,Upper San Juan,2005,4.230,0.25,0.34,0.58,0.48,--,--,0.00,0.48,,,,,,,,,,
35,1408,14080101,Upper San Juan,2005,16.650,0.15,1.68,1.83,1.28,0.00,0.00,0.00,1.28,,,,,,,,,,
08,1408,14080102,Piedra,2005,6.153,0.08,0.78,0.86,0.70,--,--,0.00,0.70,,,,,,,,,,
35,1408,14080103,Blanco Canyon,2005,0.070,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1408,14080104,Animas,2005,32.201,0.75,4.63,5.38,4.17,--,--,0.00,4.17,,,,,,,,,,
35,1408,14080104,Animas,2005,40.704,0.33,11.95,12.27,7.21,0.00,0.00,0.00,7.21,,,,,,,,,,
04,1408,14080105,Middle San Juan,2005,0.888,0.11,0.00,0.11,0.10,0.00,0.00,0.00,0.10,,,,,,,,,,
08,1408,14080105,Middle San Juan,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
35,1408,14080105,Middle San Juan,2005,41.765,0.00,9.21,9.21,6.19,0.00,0.00,0.00,6.19,,,,,,,,,,
04,1408,14080106,Chaco,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
35,1408,14080106,Chaco,2005,3.155,0.00,0.02,0.02,0.02,0.00,0.00,0.00,0.02,,,,,,,,,,
08,1408,14080107,Mancos,2005,3.604,0.03,0.53,0.56,0.41,--,--,0.00,0.41,,,,,,,,,,
35,1408,14080107,Mancos,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1408,14080201,Lower San Juan-Four Corners,2005,1.075,0.13,0.00,0.13,0.11,0.01,0.00,0.00,0.12,,,,,,,,,,
08,1408,14080201,Lower San Juan-Four Corners,2005,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
35,1408,14080201,Lower San Juan-Four Corners,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1408,14080201,Lower San Juan-Four Corners,2005,4.840,0.18,0.92,1.10,1.03,0.20,0.00,0.00,1.23,,,,,,,,,,
08,1408,14080202,Mcelmo,2005,7.486,0.00,0.92,0.92,0.86,--,--,0.00,0.86,,,,,,,,,,
49,1408,14080202,Mcelmo,2005,0.151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1408,14080203,Montezuma,2005,0.850,0.00,0.26,0.26,0.19,--,--,0.00,0.19,,,,,,,,,,
49,1408,14080203,Montezuma,2005,1.959,1.27,0.07,1.27,0.34,0.04,0.00,0.00,0.38,,,,,,,,,,
04,1408,14080204,Chinle,2005,22.772,2.99,0.00,2.99,2.65,0.17,0.00,0.00,2.81,,,,,,,,,,
35,1408,14080204,Chinle,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
49,1408,14080204,Chinle,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1408,14080205,Lower San Juan,2005,0.659,0.09,0.00,0.09,0.08,0.01,0.00,0.00,0.09,,,,,,,,,,
49,1408,14080205,Lower San Juan,2005,0.360,0.08,0.03,0.11,0.03,0.01,0.01,0.00,0.06,,,,,,,,,,
04,1501,15010001,Lower Colorado-Marble Canyon,2005,0.787,0.10,0.04,0.15,0.10,0.03,0.00,0.00,0.13,,,,,,,,,,
04,1501,15010002,Grand Canyon,2005,0.562,0.13,0.00,0.13,0.12,0.00,0.00,0.00,0.12,,,,,,,,,,
04,1501,15010003,Kanab,2005,1.493,0.24,0.07,0.30,0.22,0.04,0.00,0.00,0.27,,,,,,,,,,
49,1501,15010003,Kanab,2005,3.816,2.21,0.00,2.21,1.21,0.26,0.00,0.00,1.47,,,,,,,,,,
04,1501,15010004,Havasu Canyon,2005,7.271,0.98,0.44,1.41,0.90,0.39,0.00,0.00,1.29,,,,,,,,,,
04,1501,15010005,Lake Mead,2005,1.250,0.33,0.00,0.33,0.29,0.01,0.00,0.00,0.30,,,,,,,,,,
32,1501,15010005,Lake Mead,2005,2.690,0.24,404.09,404.32,0.46,0.89,0.00,0.00,1.35,,,,,,,,,,
04,1501,15010006,Grand Wash,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
32,1501,15010006,Grand Wash,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1501,15010007,Hualapai Wash,2005,42.406,11.06,0.07,11.13,8.44,1.74,0.00,0.00,10.18,,,,,,,,,,
49,1501,15010008,Upper Virgin,2005,99.741,32.24,12.16,44.40,26.22,6.52,1.67,0.00,34.41,,,,,,,,,,
04,1501,15010009,Fort Pearce Wash,2005,5.908,1.54,0.01,1.55,1.27,0.15,0.00,0.00,1.41,,,,,,,,,,
49,1501,15010009,Fort Pearce Wash,2005,11.660,0.45,0.00,0.45,1.87,0.00,0.00,0.00,1.87,,,,,,,,,,
04,1501,15010010,Lower Virgin,2005,3.574,0.93,0.01,0.94,0.81,0.06,0.00,0.00,0.86,,,,,,,,,,
32,1501,15010010,Lower Virgin,2005,12.963,5.06,0.00,5.06,2.70,2.33,0.04,0.00,5.08,,,,,,,,,,
49,1501,15010010,Lower Virgin,2005,6.393,0.00,0.00,0.00,1.06,0.00,0.00,0.00,1.06,,,,,,,,,,
32,1501,15010011,White,2005,0.856,0.28,0.00,0.28,0.18,0.06,0.00,0.00,0.24,,,,,,,,,,
32,1501,15010012,Muddy,2005,5.642,2.30,0.00,2.30,1.18,0.57,0.02,0.00,1.77,,,,,,,,,,
32,1501,15010013,Meadow Valley Wash,2005,2.703,0.67,0.00,0.67,0.58,0.15,0.00,0.00,0.73,,,,,,,,,,
49,1501,15010013,Meadow Valley Wash,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1501,15010014,Detrital Wash,2005,1.615,0.41,0.00,0.41,0.35,0.03,0.00,0.00,0.38,,,,,,,,,,
32,1501,15010015,Las Vegas Wash,2005,1561.987,34.63,0.00,34.63,325.42,103.84,31.59,3.04,463.88,,,,,,,,,,
04,1502,15020001,Little Colorado Headwaters,2005,5.325,0.68,0.00,0.68,0.56,0.07,0.00,0.00,0.63,,,,,,,,,,
35,1502,15020001,Little Colorado Headwaters,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1502,15020002,Upper Little Colorado,2005,6.051,0.80,0.00,0.80,0.59,0.16,0.00,0.00,0.75,,,,,,,,,,
35,1502,15020002,Upper Little Colorado,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1502,15020003,Carrizo Wash,2005,0.069,0.01,0.00,0.01,0.01,0.00,0.00,0.00,0.01,,,,,,,,,,
35,1502,15020003,Carrizo Wash,2005,0.356,0.04,0.00,0.04,0.03,0.00,0.00,0.00,0.03,,,,,,,,,,
04,1502,15020004,Zuni,2005,0.237,0.03,0.00,0.03,0.03,0.00,0.00,0.00,0.03,,,,,,,,,,
35,1502,15020004,Zuni,2005,8.830,1.15,0.00,1.15,0.31,0.00,0.00,0.00,0.31,,,,,,,,,,
04,1502,15020005,Silver,2005,37.562,5.24,0.00,5.24,4.14,1.03,0.00,0.00,5.17,,,,,,,,,,
04,1502,15020006,Upper Puerco,2005,8.826,1.13,0.00,1.13,0.78,0.26,0.00,0.00,1.04,,,,,,,,,,
35,1502,15020006,Upper Puerco,2005,21.830,2.95,0.00,2.95,1.70,0.00,0.00,0.00,1.70,,,,,,,,,,
04,1502,15020007,Lower Puerco,2005,2.583,0.34,0.00,0.34,0.24,0.08,0.00,0.00,0.31,,,,,,,,,,
04,1502,15020008,Middle Little Colorado,2005,17.717,2.45,0.15,2.60,2.16,0.38,0.00,0.00,2.54,,,,,,,,,,
04,1502,15020009,Leroux Wash,2005,1.272,0.16,0.00,0.16,0.13,0.01,0.00,0.00,0.15,,,,,,,,,,
04,1502,15020010,Chevelon Canyon,2005,3.724,0.52,0.01,0.53,0.50,0.02,0.00,0.00,0.53,,,,,,,,,,
04,1502,15020011,Cottonwood Wash,2005,6.157,0.82,0.00,0.82,0.76,0.02,0.00,0.00,0.78,,,,,,,,,,
04,1502,15020012,Corn-Oraibi,2005,2.501,0.35,0.01,0.36,0.35,0.01,0.00,0.00,0.36,,,,,,,,,,
04,1502,15020013,Polacca Wash,2005,8.694,1.20,0.01,1.21,1.17,0.03,0.00,0.00,1.20,,,,,,,,,,
04,1502,15020014,Jadito Wash,2005,4.142,0.58,0.00,0.58,0.55,0.02,0.00,0.00,0.57,,,,,,,,,,
04,1502,15020015,Canyon Diablo,2005,66.450,8.95,4.02,12.97,9.46,2.37,0.00,0.00,11.83,,,,,,,,,,
04,1502,15020016,Lower Little Colorado,2005,1.678,0.22,0.10,0.33,0.28,0.01,0.00,0.00,0.29,,,,,,,,,,
04,1502,15020017,Dinnebito Wash,2005,1.478,0.20,0.01,0.21,0.21,0.00,0.00,0.00,0.21,,,,,,,,,,
04,1502,15020018,Moenkopi Wash,2005,14.909,2.02,0.76,2.78,2.31,0.26,0.00,0.00,2.57,,,,,,,,,,
04,1503,15030101,Havasu-Mohave Lake,2005,106.287,27.72,0.18,27.90,23.50,2.04,0.00,0.00,25.54,,,,,,,,,,
06,1503,15030101,Havasu-Mohave Lake,2005,3.865,2.47,0.00,2.47,0.68,0.00,0.00,0.00,0.68,,,,,,,,,,
32,1503,15030101,Havasu-Mohave Lake,2005,7.742,0.00,3.72,3.72,2.58,0.98,0.27,0.00,3.82,,,,,,,,,,
06,1503,15030102,Piute Wash,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
32,1503,15030102,Piute Wash,2005,0.650,0.17,0.00,0.17,0.13,0.04,0.00,0.00,0.18,,,,,,,,,,
04,1503,15030103,Sacramento Wash,2005,15.566,4.06,0.02,4.08,3.54,0.19,0.00,0.00,3.73,,,,,,,,,,
04,1503,15030104,Imperial Reservoir,2005,8.675,2.04,0.41,2.45,2.17,0.07,0.00,0.00,2.24,,,,,,,,,,
06,1503,15030104,Imperial Reservoir,2005,12.294,3.09,0.00,3.09,1.24,0.00,0.00,0.00,1.24,,,,,,,,,,
04,1503,15030105,Bouse Wash,2005,1.749,0.45,0.06,0.50,0.46,0.01,0.00,0.00,0.47,,,,,,,,,,
04,1503,15030106,Tyson Wash,2005,3.121,0.80,0.10,0.90,0.73,0.09,0.00,0.00,0.82,,,,,,,,,,
04,1503,15030107,Lower Colorado,2005,3.254,0.18,0.64,0.82,0.59,0.15,0.00,0.00,0.74,,,,,,,,,,
06,1503,15030107,Lower Colorado,2005,0.342,0.09,0.00,0.09,0.08,0.00,0.00,0.00,0.08,,,,,,,,,,
04,1503,15030108,Yuma Desert,2005,135.843,7.71,26.53,34.25,24.15,6.82,0.00,0.00,30.96,,,,,,,,,,
04,1503,15030201,Big Sandy,2005,1.627,0.40,0.00,0.40,0.35,0.02,0.00,0.00,0.37,,,,,,,,,,
04,1503,15030202,Burro,2005,0.347,0.06,0.00,0.06,0.06,0.00,0.00,0.00,0.06,,,,,,,,,,
04,1503,15030203,Santa Maria,2005,4.010,0.65,0.00,0.65,0.57,0.07,0.00,0.00,0.64,,,,,,,,,,
04,1503,15030204,Bill Williams,2005,0.142,0.02,0.00,0.02,0.02,0.00,0.00,0.00,0.02,,,,,,,,,,
35,1504,15040001,Upper Gila,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1504,15040002,Upper Gila-Mangas,2005,2.584,0.72,0.00,0.72,0.63,0.08,0.00,0.00,0.71,,,,,,,,,,
35,1504,15040002,Upper Gila-Mangas,2005,0.446,0.04,0.00,0.04,0.04,0.00,0.00,0.00,0.04,,,,,,,,,,
04,1504,15040003,Animas Valley,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
35,1504,15040003,Animas Valley,2005,3.337,0.71,0.00,0.71,0.67,0.00,0.00,0.00,0.67,,,,,,,,,,
04,1504,15040004,San Francisco,2005,3.833,1.02,0.00,1.02,0.91,0.10,0.00,0.00,1.01,,,,,,,,,,
35,1504,15040004,San Francisco,2005,0.633,0.11,0.04,0.16,0.15,0.00,0.00,0.00,0.15,,,,,,,,,,
04,1504,15040005,Upper Gila-San Carlos Reservoir,2005,23.030,4.67,0.04,4.72,3.72,0.93,0.00,0.00,4.65,,,,,,,,,,
04,1504,15040006,San Simon,2005,1.444,0.27,0.00,0.27,0.24,0.01,0.00,0.00,0.25,,,,,,,,,,
35,1504,15040006,San Simon,2005,0.123,0.11,0.00,0.11,0.02,0.00,0.00,0.00,0.02,,,,,,,,,,
04,1504,15040007,San Carlos,2005,7.105,1.21,0.00,1.21,0.98,0.22,0.00,0.00,1.20,,,,,,,,,,
04,1505,15050100,Middle Gila,2005,1059.539,90.51,166.54,257.05,179.83,53.70,0.00,0.00,233.53,,,,,,,,,,
04,1505,15050201,Willcox Playa,2005,9.739,1.73,0.00,1.73,1.40,0.19,0.00,0.00,1.59,,,,,,,,,,
04,1505,15050202,Upper San Pedro,2005,70.623,12.38,0.00,12.38,9.28,2.04,0.00,0.00,11.32,,,,,,,,,,
04,1505,15050203,Lower San Pedro,2005,6.126,1.22,0.16,1.38,1.06,0.21,0.00,0.00,1.28,,,,,,,,,,
04,1505,15050301,Upper Santa Cruz,2005,554.387,110.46,0.17,110.63,82.16,18.04,0.00,0.00,100.19,,,,,,,,,,
04,1505,15050302,Rillito,2005,324.052,63.95,0.00,63.95,43.39,14.46,0.00,0.00,57.85,,,,,,,,,,
04,1505,15050303,Lower Santa Cruz,2005,86.205,17.35,2.14,19.49,11.92,6.13,0.00,0.00,18.05,,,,,,,,,,
04,1505,15050304,Brawley Wash,2005,52.438,10.35,0.00,10.35,5.90,3.46,0.00,0.00,9.36,,,,,,,,,,
04,1505,15050305,Aguirre Valley,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1505,15050306,Santa Rosa Wash,2005,1.383,0.27,0.01,0.28,0.24,0.01,0.00,0.00,0.25,,,,,,,,,,
04,1506,15060101,Black,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1506,15060102,White,2005,9.233,1.30,0.00,1.30,1.21,0.08,0.00,0.00,1.29,,,,,,,,,,
04,1506,15060103,Upper Salt,2005,15.906,2.51,0.01,2.52,2.38,0.12,0.00,0.00,2.50,,,,,,,,,,
04,1506,15060104,Carrizo,2005,0.727,0.11,0.00,0.11,0.11,0.00,0.00,0.00,0.11,,,,,,,,,,
04,1506,15060105,Tonto,2005,6.876,1.10,0.00,1.10,0.89,0.20,0.00,0.00,1.09,,,,,,,,,,
04,1506,15060106,Lower Salt,2005,1075.630,75.32,187.67,262.99,190.63,47.66,0.00,0.00,238.29,,,,,,,,,,
04,1506,15060201,Big Chino-Williamson Valley,2005,7.934,1.26,0.04,1.30,1.19,0.09,0.00,0.00,1.28,,,,,,,,,,
04,1506,15060202,Upper Verde,2005,115.691,18.53,0.49,19.02,15.90,2.80,0.00,0.00,18.70,,,,,,,,,,
04,1506,15060203,Lower Verde,2005,46.879,4.91,5.02,9.93,7.49,1.75,0.00,0.00,9.24,,,,,,,,,,
04,1507,15070101,Lower Gila-Painted Rock Reservoir,2005,71.861,5.02,12.56,17.58,15.29,0.64,0.00,0.00,15.93,,,,,,,,,,
04,1507,15070102,Agua Fria,2005,1514.086,110.22,256.03,366.24,305.90,26.60,0.00,0.00,332.50,,,,,,,,,,
04,1507,15070103,Hassayampa,2005,17.509,1.51,2.51,4.02,3.12,0.58,0.00,0.00,3.70,,,,,,,,,,
04,1507,15070104,Centennial Wash,2005,5.233,0.66,0.68,1.35,1.04,0.19,0.00,0.00,1.23,,,,,,,,,,
04,1507,15070201,Lower Gila,2005,30.840,1.75,6.02,7.77,6.95,0.07,0.00,0.00,7.02,,,,,,,,,,
04,1507,15070202,Tenmile Wash,2005,3.800,0.73,0.03,0.76,0.70,0.00,0.00,0.00,0.70,,,,,,,,,,
04,1507,15070203,San Cristobal Wash,2005,0.363,0.02,0.07,0.09,0.08,0.00,0.00,0.00,0.08,,,,,,,,,,
04,1508,15080101,San Simon Wash,2005,4.524,0.90,0.00,0.90,0.81,0.00,0.00,0.00,0.81,,,,,,,,,,
04,1508,15080102,Rio Sonoyta,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1508,15080103,Tule Desert,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
04,1508,15080200,Rio De La Concepcion,2005,0.126,0.02,0.00,0.02,0.02,0.00,0.00,0.00,0.02,,,,,,,,,,
04,1508,15080301,Whitewater Draw,2005,21.280,3.72,0.00,3.72,2.59,0.82,0.00,0.00,3.41,,,,,,,,,,
04,1508,15080302,San Bernardino Valley,2005,0.126,0.02,0.00,0.02,0.02,0.00,0.00,0.00,0.02,,,,,,,,,,
35,1508,15080302,San Bernardino Valley,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
35,1508,15080303,Cloverdale,2005,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1401,14010001,Colorado Headwaters,2010,16.494,1.12,2.44,3.56,2.38,--,--,--,2.38,,,,,,,,,,
08,1401,14010002,Blue,2010,24.922,2.00,6.23,8.23,6.02,--,--,--,6.02,,,,,,,,,,
08,1401,14010003,Eagle,2010,37.732,3.15,6.02,9.17,5.39,--,--,--,5.39,,,,,,,,,,
08,1401,14010004,Roaring Fork,2010,39.321,3.35,15.40,18.75,5.89,--,--,--,5.89,,,,,,,,,,
08,1401,14010005,Colorado Headwaters-Plateau,2010,161.823,0.50,17.14,17.64,23.47,--,--,--,23.47,,,,,,,,,,
49,1401,14010005,Colorado Headwaters-Plateau,2010,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1402,14020001,East-Taylor,2010,4.386,0.45,0.66,1.11,0.61,--,--,--,0.61,,,,,,,,,,
08,1402,14020002,Upper Gunnison,2010,1.641,0.89,0.09,0.98,0.24,--,--,--,0.24,,,,,,,,,,
08,1402,14020003,Tomichi,2010,3.515,1.54,0.09,1.63,0.54,--,--,--,0.54,,,,,,,,,,
08,1402,14020004,North Fork Gunnison,2010,4.087,1.31,0.34,1.65,0.73,--,--,--,0.73,,,,,,,,,,
08,1402,14020005,Lower Gunnison,2010,21.994,0.11,2.62,2.74,3.63,--,--,--,3.63,,,,,,,,,,
08,1402,14020006,Uncompahgre,2010,41.995,0.66,13.14,13.80,6.42,--,--,--,6.42,,,,,,,,,,
08,1403,14030001,Westwater Canyon,2010,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
49,1403,14030001,Westwater Canyon,2010,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1403,14030002,Upper Dolores,2010,2.301,0.13,1.57,1.70,0.50,--,--,--,0.50,,,,,,,,,,
49,1403,14030002,Upper Dolores,2010,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1403,14030003,San Miguel,2010,5.853,0.36,0.87,1.23,0.85,--,--,--,0.85,,,,,,,,,,
08,1403,14030004,Lower Dolores,2010,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
49,1403,14030004,Lower Dolores,2010,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
08,1403,14030005,Upper Colorado-Kane Springs,2010,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
49,1403,14030005,Upper Colorado-Kane Springs,2010,8.686,3.67,0.00,3.67,1.49,1.00,0.00,0.00,2.49,,,,,,,,,,
56,1404,14040101,Upper Green,2010,1.969,0.83,0.03,0.86,0.46,--,--,0.00,0.46,,,,,,,,,,
56,1404,14040102,New Fork,2010,2.280,0.13,1.49,1.63,0.85,--,--,0.00,0.85,,,,,,,,,,
56,1404,14040103,Upper Green-Slate,2010,5.045,0.00,10.13,10.13,5.35,--,--,0.00,5.35,,,,,,,,,,
56,1404,14040104,Big Sandy,2010,0.400,0.11,0.00,0.11,0.06,--,--,0.00,0.06,,,,,,,,,,
56,1404,14040105,Bitter,2010,25.457,0.11,0.00,0.11,6.11,--,--,0.00,6.11,,,,,,,,,,
08,1404,14040106,Upper Green-Flaming Gorge Reservoir,2010,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
49,1404,14040106,Upper Green-Flaming Gorge Reservoir,2010,0.597,0.83,0.09,0.92,0.24,0.09,0.00,0.00,0.33,,,,,,,,,,
56,1404,14040106,Upper Green-Flaming Gorge Reservoir,2010,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
49,1404,14040107,Blacks Fork,2010,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
56,1404,14040107,Blacks Fork,2010,7.720,0.39,2.45,2.85,1.50,--,--,0.00,1.50,,,,,,,,,,
49,1404,14040108,Muddy,2010,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
56,1404,14040108,Muddy,2010,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
08,1404,14040109,Vermilion,2010,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
56,1404,14040109,Vermilion,2010,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
56,1404,14040200,Great Divide Closed Basin,2010,0.000,0.00,0.00,0.00,0.00,--,--,0.00,0.00,,,,,,,,,,
08,1405,14050001,Upper Yampa,2010,33.687,0.35,5.37,5.72,4.79,--,--,--,4.79,,,,,,,,,,
08,1405,14050002,Lower Yampa,2010,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
08,1405,14050003,Little Snake,2010,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
56,1405,14050003,Little Snake,2010,0.570,0.00,0.09,0.09,0.04,0.00,0.00,0.00,0.04,,,,,,,,,,
56,1405,14050004,Muddy,2010,0.000,0.00,0.00,0.00,0.00,0.00,--,0.00,0.00,,,,,,,,,,
08,1405,14050005,Upper White,2010,2.493,0.87,0.00,0.87,0.39,--,--,--,0.39,,,,,,,,,,
08,1405,14050006,Piceance-Yellow,2010,0.000,0.00,0.00,0.00,0.00,--,--,--,0.00,,,,,,,,,,
08,1405,14050007,Lower White,2010,2.350,0.34,1.26,1.59,0.36,--,--,--,0.36,,,,,,,,,,
49,1405,14050007,Lower White,2010,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,
