first_name,last_name,y_coord,x_coord,det_mfg,det_model,mic_type,refl_type,mic_ht,mic_ht_units,call_id_1,call_id_2,site_id,det_id,night,anpa,coto,epfu,euma,eupe,labl,labo,laci,lano,myca,myci,myev,mylu,myse,myso,myth,myvo,myyu,nyhu,pahe,pesu,tabr
Ted,Weller,38.5962,-120.557,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 NE 2483,2017-06-19 00:00:00,0,1,1,0,0,0,,1,1,1,1,0,0,,,1,0,1,,0,,1
Ted,Weller,38.5962,-120.557,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 NE 2483,2017-06-20 00:00:00,0,1,1,0,0,0,,0,1,1,1,0,0,,,1,1,1,,0,,1
Ted,Weller,38.5962,-120.557,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 NE 2483,2017-06-21 00:00:00,0,1,0,0,0,0,,0,1,1,1,1,0,,,1,1,1,,0,,1
Ted,Weller,38.5962,-120.557,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 NE 2483,2017-06-22 00:00:00,0,0,0,0,0,0,,1,0,1,1,0,1,,,1,1,0,,0,,1
Ted,Weller,38.6195,-120.572,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 NE 2576,2017-06-19 00:00:00,0,0,1,0,0,0,,1,0,1,0,1,0,,,1,1,1,,0,,0
Ted,Weller,38.6195,-120.572,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 NE 2576,2017-06-20 00:00:00,0,0,0,0,0,0,,1,0,1,0,1,0,,,1,1,0,,0,,0
Ted,Weller,38.6195,-120.572,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 NE 2576,2017-06-21 00:00:00,0,0,0,0,0,0,,0,0,1,0,1,0,,,0,0,0,,0,,0
Ted,Weller,38.6195,-120.572,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 NE 2576,2017-06-22 00:00:00,0,0,0,0,0,1,,0,0,1,0,1,0,,,1,1,0,,0,,0
Ted,Weller,38.5622,-120.521,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 SE 2531,2017-06-19 00:00:00,0,0,1,0,0,0,,1,1,1,0,1,0,,,0,1,1,,0,,0
Ted,Weller,38.5622,-120.521,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 SE 2531,2017-06-20 00:00:00,0,0,1,0,0,0,,1,1,1,0,0,0,,,0,1,0,,0,,1
Ted,Weller,38.5622,-120.521,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 SE 2531,2017-06-21 00:00:00,0,0,1,0,0,0,,1,1,1,0,1,0,,,1,1,0,,0,,0
Ted,Weller,38.5622,-120.521,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,2666 SE 2531,2017-06-22 00:00:00,0,0,1,0,0,0,,1,1,1,0,0,0,,,0,0,0,,0,,0
Ted,Weller,38.8356,-120.263,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 NE 2483,2017-06-13 00:00:00,0,0,0,0,0,0,,0,1,1,0,1,0,,,0,0,0,,0,,0
Ted,Weller,38.8356,-120.263,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 NE 2483,2017-06-14 00:00:00,0,0,0,0,0,0,,1,1,1,0,1,1,,,0,0,0,,0,,0
Ted,Weller,38.8356,-120.263,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 NE 2483,2017-06-15 00:00:00,0,0,1,0,0,0,,0,1,1,0,0,1,,,0,0,0,,0,,0
Ted,Weller,38.8208,-120.339,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 NW 2531,2017-06-12 00:00:00,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0
Ted,Weller,38.8208,-120.339,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 NW 2531,2017-06-13 00:00:00,0,0,0,0,0,0,,1,1,1,0,1,1,,,1,0,1,,0,,0
Ted,Weller,38.8208,-120.339,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 NW 2531,2017-06-14 00:00:00,0,0,0,0,0,0,,0,1,1,0,0,1,,,0,0,1,,0,,0
Ted,Weller,38.8208,-120.339,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 NW 2531,2017-06-15 00:00:00,0,0,0,0,0,0,,1,1,1,0,0,1,,,0,1,1,,0,,0
Ted,Weller,38.8106,-120.243,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 SE 2576,2017-06-12 00:00:00,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0
Ted,Weller,38.8106,-120.243,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 SE 2576,2017-06-13 00:00:00,0,0,0,0,0,0,,1,1,0,0,0,0,,,0,0,0,,0,,0
Ted,Weller,38.8106,-120.243,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 SE 2576,2017-06-14 00:00:00,0,0,0,0,0,0,,1,0,1,0,1,0,,,0,1,0,,0,,0
Ted,Weller,38.8106,-120.243,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 SE 2576,2017-06-15 00:00:00,0,0,0,0,0,0,,0,1,1,0,0,0,,,0,0,0,,0,,0
Ted,Weller,38.7867,-120.348,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 SW 2538,2017-06-12 00:00:00,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0
Ted,Weller,38.7867,-120.348,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 SW 2538,2017-06-13 00:00:00,0,0,0,0,0,0,,0,0,1,0,0,0,,,1,0,0,,0,,1
Ted,Weller,38.7867,-120.348,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 SW 2538,2017-06-14 00:00:00,0,0,0,0,0,0,,0,1,1,0,0,1,,,1,0,0,,0,,0
Ted,Weller,38.7867,-120.348,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,El Dorado National Forest,810 SW 2538,2017-06-15 00:00:00,0,0,1,0,0,0,,0,0,1,0,1,0,,,0,0,0,,0,,0
Ted,Weller,40.9414,-122.347,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 NW 2516,2017-06-26 00:00:00,1,0,0,0,0,0,,1,0,0,0,0,0,,,0,0,0,,0,,0
Ted,Weller,40.9414,-122.347,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 NW 2516,2017-06-27 00:00:00,0,0,0,0,0,0,,0,1,1,0,0,0,,,0,0,1,,0,,1
Ted,Weller,40.9414,-122.347,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 NW 2516,2017-06-28 00:00:00,0,0,0,0,0,0,,0,1,1,0,0,0,,,0,0,0,,0,,0
Ted,Weller,40.9414,-122.347,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 NW 2516,2017-06-29 00:00:00,1,0,1,0,0,0,,0,1,1,0,0,1,,,0,0,0,,0,,0
Ted,Weller,41.1786,-122.822,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,1594 NW 2581,2017-06-23 00:00:00,0,0,1,0,0,0,,1,1,1,0,1,1,,,0,0,1,,0,,0
Ted,Weller,41.169,-122.801,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,1594 SW 2581,2017-06-24 00:00:00,0,0,1,0,0,0,,1,1,1,0,1,1,,,0,1,1,,0,,0
Ted,Weller,41.1937,-122.712,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,2.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,1594 NE 2581,2017-07-17 00:00:00,0,0,0,0,0,0,,1,1,1,0,0,1,,,0,0,1,,0,,1
Ted,Weller,40.8959,-122.284,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 SW 2715,2017-06-26 00:00:00,0,0,0,0,0,0,,1,1,1,0,0,0,,,0,0,0,,0,,1
Ted,Weller,40.8959,-122.284,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 SW 2715,2017-06-27 00:00:00,0,0,0,0,0,0,,1,0,1,0,1,0,,,0,0,0,,0,,1
Ted,Weller,40.8959,-122.284,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 SW 2715,2017-06-28 00:00:00,0,0,0,0,0,0,,0,1,1,0,0,0,,,0,0,0,,0,,0
Ted,Weller,40.8959,-122.284,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 SW 2715,2017-06-29 00:00:00,0,0,0,0,0,0,,0,1,1,0,0,0,,,0,0,0,,0,,0
Ted,Weller,40.897,-122.246,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 SE 2738,2017-06-26 00:00:00,0,0,1,0,0,0,,1,0,0,0,0,0,,,0,0,0,,1,,0
Ted,Weller,40.897,-122.246,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 SE 2738,2017-06-27 00:00:00,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,1
Ted,Weller,40.897,-122.246,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 SE 2738,2017-06-28 00:00:00,0,0,1,0,0,0,,0,1,0,0,0,0,,,0,0,0,,1,,1
Ted,Weller,40.897,-122.246,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 SE 2738,2017-06-29 00:00:00,0,0,1,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0
Ted,Weller,40.9276,-122.247,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 NE 2746,2017-06-26 00:00:00,0,1,1,0,0,0,,0,1,1,1,1,1,,,1,0,1,,1,,0
Ted,Weller,40.9276,-122.247,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 NE 2746,2017-06-27 00:00:00,1,0,0,0,0,0,,1,1,1,0,1,1,,,0,0,1,,1,,1
Ted,Weller,40.9276,-122.247,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 NE 2746,2017-06-28 00:00:00,1,0,0,0,0,0,,1,1,1,0,1,1,,,1,1,1,,1,,0
Ted,Weller,40.9276,-122.247,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta Trinity National Forest,2362 NE 2746,2017-06-29 00:00:00,1,0,0,0,0,0,,0,0,1,0,1,1,,,0,0,1,,1,,0
Ted,Weller,37.4044,-119.416,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,189 2727,2017-07-24 00:00:00,0,0,1,1,0,1,,1,1,1,1,0,1,,,1,0,0,,0,,1
Ted,Weller,37.4044,-119.416,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,189 2727,2017-07-25 00:00:00,0,0,1,1,0,1,,1,1,1,1,1,0,,,1,0,1,,1,,1
Ted,Weller,37.4044,-119.416,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,189 2727,2017-07-26 00:00:00,0,1,1,1,0,1,,1,1,1,1,0,0,,,1,1,0,,0,,1
Ted,Weller,37.4044,-119.416,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,5.0,meters,Sonobat 4,Personal Experience,Sierra National Forest,189 2727,2017-07-27 00:00:00,0,0,1,0,0,1,,1,1,1,0,0,1,,,1,0,1,,0,,1
Ted,Weller,41.3735,-123.683,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194 NE 2516,2017-07-21 00:00:00,0,0,0,0,0,0,,1,1,1,0,1,1,,,1,0,1,,0,,0
Ted,Weller,41.3735,-123.683,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194 NE 2516,2017-07-22 00:00:00,0,0,1,0,0,0,,1,1,1,0,0,1,,,1,0,1,,0,,0
Ted,Weller,41.3735,-123.683,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194 NE 2516,2017-07-23 00:00:00,0,0,1,0,0,0,,1,1,1,0,1,1,,,0,0,1,,0,,0
Ted,Weller,41.3735,-123.683,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194 NE 2516,2017-07-24 00:00:00,0,0,1,0,0,0,,1,1,1,0,1,1,,,0,0,1,,0,,0
Ted,Weller,41.3735,-123.683,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194 NE 2516,2017-07-25 00:00:00,0,0,1,0,0,0,,1,1,1,0,1,0,,,0,0,0,,0,,0
Ted,Weller,41.3218,-123.668,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194 SE 2746,2017-07-21 00:00:00,0,0,1,0,0,0,,1,1,1,0,1,1,,,1,1,0,,0,,0
Ted,Weller,41.3218,-123.668,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194 SE 2746,2017-07-22 00:00:00,0,0,1,0,0,0,,1,1,1,0,1,1,,,1,0,1,,0,,0
Ted,Weller,41.3218,-123.668,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194 SE 2746,2017-07-23 00:00:00,0,0,1,0,0,0,,1,1,1,0,1,1,,,0,1,1,,0,,0
Ted,Weller,41.3218,-123.668,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194 SE 2746,2017-07-24 00:00:00,0,0,1,0,0,0,,1,1,1,0,1,1,,,0,1,1,,0,,1
Ted,Weller,41.3218,-123.668,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Six Rivers National Forest,1194 SE 2746,2017-07-25 00:00:00,0,0,1,0,0,1,,1,1,1,0,1,1,,,1,0,0,,0,,0
Ted,Weller,40.7993,-121.373,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SW 2483,2017-07-24 00:00:00,1,1,1,0,0,0,,1,1,1,1,1,1,,,1,1,1,,0,,1
Ted,Weller,40.7993,-121.373,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SW 2483,2017-07-25 00:00:00,1,1,1,0,0,0,,1,1,1,1,1,1,,,1,1,1,,0,,1
Ted,Weller,40.7993,-121.373,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SW 2483,2017-07-26 00:00:00,1,1,1,0,0,0,,1,1,1,1,1,1,,,1,1,1,,0,,1
Ted,Weller,40.7993,-121.373,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SW 2483,2017-07-27 00:00:00,1,1,1,0,0,0,,1,1,1,1,1,1,,,1,1,1,,0,,1
Ted,Weller,40.7993,-121.373,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SW 2483,2017-07-28 00:00:00,1,1,1,0,1,0,,1,1,1,1,1,1,,,1,1,0,,0,,1
Ted,Weller,40.7993,-121.373,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SW 2483,2017-07-29 00:00:00,1,0,1,0,0,0,,1,1,1,1,1,1,,,1,1,1,,0,,1
Ted,Weller,40.7993,-121.373,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SW 2483,2017-07-30 00:00:00,1,1,1,0,0,0,,1,1,1,1,1,1,,,1,1,1,,0,,1
Ted,Weller,40.7993,-121.373,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SW 2483,2017-07-31 00:00:00,1,1,1,0,0,0,,1,1,1,1,1,1,,,1,1,1,,0,,1
Ted,Weller,40.7993,-121.373,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SW 2483,2017-07-31 00:00:00,1,0,1,0,0,0,,1,1,1,1,1,1,,,1,1,1,,0,,1
Ted,Weller,40.846,-121.356,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NE 2531,2017-07-25 00:00:00,1,0,1,0,0,0,,1,1,1,1,1,1,,,0,1,0,,0,,1
Ted,Weller,40.846,-121.356,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NE 2531,2017-07-26 00:00:00,1,0,1,0,0,1,,1,1,1,1,1,1,,,0,1,0,,0,,1
Ted,Weller,40.846,-121.356,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NE 2531,2017-07-27 00:00:00,1,0,1,0,0,1,,1,1,1,1,1,1,,,1,1,1,,0,,1
Ted,Weller,40.846,-121.356,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NE 2531,2017-07-28 00:00:00,1,0,1,0,0,0,,1,1,1,1,1,1,,,1,1,0,,0,,1
Ted,Weller,40.846,-121.356,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NE 2531,2017-07-29 00:00:00,0,0,1,0,0,0,,0,1,1,1,1,1,,,0,1,0,,0,,1
Ted,Weller,40.846,-121.356,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NE 2531,2017-07-30 00:00:00,1,0,1,0,0,0,,0,1,1,1,1,1,,,0,1,0,,0,,1
Ted,Weller,40.846,-121.356,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NE 2531,2017-07-31 00:00:00,1,0,1,0,0,0,,1,1,1,1,1,1,,,1,1,1,,0,,1
Ted,Weller,40.787,-121.35,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SE 2538,2017-07-25 00:00:00,1,0,1,0,0,0,,1,1,1,1,1,0,,,1,0,0,,0,,1
Ted,Weller,40.787,-121.35,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SE 2538,2017-07-26 00:00:00,0,1,1,0,0,0,,1,1,1,1,1,1,,,1,0,0,,0,,1
Ted,Weller,40.787,-121.35,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SE 2538,2017-07-27 00:00:00,1,1,1,0,0,0,,1,1,1,1,1,1,,,1,0,0,,0,,1
Ted,Weller,40.787,-121.35,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SE 2538,2017-07-28 00:00:00,0,0,0,0,0,0,,1,1,1,1,1,0,,,1,0,0,,0,,1
Ted,Weller,40.787,-121.35,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SE 2538,2017-07-29 00:00:00,1,1,1,0,0,0,,1,1,1,1,1,0,,,1,0,0,,0,,1
Ted,Weller,40.787,-121.35,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SE 2538,2017-07-30 00:00:00,0,0,1,0,0,0,,0,1,0,1,1,0,,,1,0,0,,0,,1
Ted,Weller,40.787,-121.35,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 SE 2538,2017-07-31 00:00:00,0,0,1,0,0,0,,1,1,1,1,1,1,,,1,0,0,,0,,1
Ted,Weller,40.8416,-121.434,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NW 2576,2017-07-25 00:00:00,0,0,1,0,0,0,,0,0,1,1,1,0,,,0,1,0,,1,,0
Ted,Weller,40.8416,-121.434,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NW 2576,2017-07-26 00:00:00,0,0,1,0,0,0,,0,0,1,1,1,1,,,1,1,1,,1,,1
Ted,Weller,40.8416,-121.434,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NW 2576,2017-07-27 00:00:00,0,0,1,0,0,0,,0,1,1,1,1,1,,,1,0,0,,1,,0
Ted,Weller,40.8416,-121.434,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NW 2576,2017-07-28 00:00:00,0,0,1,0,0,0,,0,0,1,1,1,0,,,0,1,0,,1,,0
Ted,Weller,40.8416,-121.434,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NW 2576,2017-07-29 00:00:00,0,0,1,0,0,0,,0,0,1,1,1,1,,,0,1,1,,1,,0
Ted,Weller,40.8416,-121.434,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NW 2576,2017-07-30 00:00:00,0,0,1,0,0,0,,0,1,1,1,1,0,,,0,0,0,,1,,0
Ted,Weller,40.8416,-121.434,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Lassen National Forest,314 NW 2576,2017-07-31 00:00:00,0,0,1,0,0,0,,0,0,1,1,1,1,,,0,1,0,,1,,0
Ted,Weller,33.9961,-116.949,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,2870 NE 2539,2017-07-10 00:00:00,0,0,1,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,1
Ted,Weller,33.9961,-116.949,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,2870 NE 2539,2017-07-11 00:00:00,0,0,1,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,1
Ted,Weller,33.9961,-116.949,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,2870 NE 2539,2017-07-12 00:00:00,0,0,1,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,1
Ted,Weller,33.9961,-116.949,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.4,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,2870 NE 2539,2017-07-13 00:00:00,0,0,1,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,1
Ted,Weller,33.9649,-116.915,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.35,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,2870 NE 2540,2017-07-09 00:00:00,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,0
Ted,Weller,33.9649,-116.915,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.35,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,2870 NE 2540,2017-07-10 00:00:00,0,0,1,0,0,0,,0,1,0,0,0,0,,,0,0,0,,1,,1
Ted,Weller,33.9649,-116.915,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.35,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,2870 NE 2540,2017-07-11 00:00:00,0,0,0,0,0,0,,0,1,0,0,0,0,,,0,0,0,,0,,1
Ted,Weller,33.9649,-116.915,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.35,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,2870 NE 2540,2017-07-12 00:00:00,0,0,1,0,0,0,,0,0,0,0,0,0,,,0,0,0,,0,,1
