first_name,last_name,y_coord,x_coord,det_mfg,det_model,mic_type,refl_type,mic_ht,mic_ht_units,call_id_1,call_id_2,site_id,det_id,night,anpa,cora,coto,epfu,euma,eupe,idph,labo,labl,laci,lano,lase,laxa,myar,myau,myca,myci,myev,mygr,myle,mylu,myse,myso,myth,myve,myvo,myyu,nyfe,nyhu,nyma,pahe,pesu,tabr
Ted,Weller,41.22834,-122.724,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NE1,2021-07-08 00:00:00,0,,0,0,,,,,0,0,1,,,,,1,0,1,,,1,,,0,,1,1,,,,0,,0
Ted,Weller,41.22834,-122.724,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NE1,2021-07-09 00:00:00,0,,0,1,,,,,1,1,1,,,,,1,0,1,,,1,,,1,,0,1,,,,0,,0
Ted,Weller,41.22834,-122.724,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NE1,2021-07-10 00:00:00,0,,0,1,,,,,0,0,1,,,,,1,0,1,,,1,,,1,,0,1,,,,0,,0
Ted,Weller,41.22834,-122.724,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NE1,2021-07-11 00:00:00,0,,0,1,,,,,0,0,1,,,,,1,0,1,,,1,,,1,,1,1,,,,0,,0
Ted,Weller,41.22789,-122.74396,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NE2,2021-07-08 00:00:00,0,,0,1,,,,,0,1,1,,,,,1,0,1,,,1,,,1,,0,0,,,,0,,0
Ted,Weller,41.22789,-122.74396,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NE2,2021-07-09 00:00:00,0,,0,0,,,,,0,1,1,,,,,1,0,1,,,1,,,0,,0,0,,,,0,,0
Ted,Weller,41.22789,-122.74396,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NE2,2021-07-10 00:00:00,0,,0,1,,,,,0,0,1,,,,,1,0,1,,,1,,,1,,1,0,,,,0,,0
Ted,Weller,41.22789,-122.74396,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NE2,2021-07-11 00:00:00,0,,0,1,,,,,0,0,1,,,,,1,0,1,,,1,,,0,,1,1,,,,0,,1
Ted,Weller,41.21895,-122.74813,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,2.6,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NE3,2021-07-09 00:00:00,0,,0,1,,,,,0,0,1,,,,,1,0,1,,,1,,,0,,1,0,,,,0,,0
Ted,Weller,41.21895,-122.74813,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,2.6,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NE3,2021-07-10 00:00:00,0,,0,1,,,,,0,0,1,,,,,1,0,1,,,1,,,1,,1,1,,,,0,,0
Ted,Weller,41.21895,-122.74813,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,2.6,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NE3,2021-07-11 00:00:00,0,,0,1,,,,,0,1,1,,,,,1,0,1,,,1,,,1,,0,0,,,,0,,1
Ted,Weller,41.21376,-122.79272,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NW1,2021-07-09 00:00:00,0,,0,1,,,,,0,0,1,,,,,0,0,1,,,1,,,1,,1,1,,,,0,,1
Ted,Weller,41.21376,-122.79272,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NW1,2021-07-10 00:00:00,0,,0,1,,,,,0,1,1,,,,,1,0,1,,,1,,,1,,1,1,,,,0,,1
Ted,Weller,41.21376,-122.79272,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,1594_NW1,2021-07-11 00:00:00,0,,1,1,,,,,0,1,1,,,,,1,0,1,,,1,,,0,,0,1,,,,0,,1
Todd,Johnson,40.927612,-122.2475,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_NE_Pine_Point,2021-05-14 00:00:00,1,,1,1,,,,,0,1,1,,,,,1,0,1,,,1,,,1,,0,1,,,,1,,1
Todd,Johnson,40.927612,-122.2475,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_NE_Pine_Point,2021-05-15 00:00:00,1,,1,1,,,,,0,0,1,,,,,1,0,1,,,1,,,0,,0,1,,,,1,,1
Todd,Johnson,40.927612,-122.2475,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_NE_Pine_Point,2021-05-16 00:00:00,1,,1,0,,,,,0,0,1,,,,,1,0,1,,,1,,,0,,1,1,,,,1,,1
Todd,Johnson,40.927612,-122.2475,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_NE_Pine_Point,2021-05-17 00:00:00,0,,0,1,,,,,0,1,1,,,,,1,0,1,,,1,,,0,,0,1,,,,1,,1
Todd,Johnson,40.941418,-122.34683,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_NW_High_Mtn,2021-05-14 00:00:00,1,,0,1,,,,,1,1,1,,,,,1,0,0,,,0,,,1,,0,0,,,,1,,1
Todd,Johnson,40.941418,-122.34683,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_NW_High_Mtn,2021-05-15 00:00:00,0,,0,0,,,,,0,1,1,,,,,1,0,0,,,0,,,0,,0,1,,,,0,,1
Todd,Johnson,40.941418,-122.34683,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_NW_High_Mtn,2021-05-16 00:00:00,1,,0,0,,,,,0,1,1,,,,,1,0,1,,,0,,,0,,0,0,,,,1,,1
Todd,Johnson,40.941418,-122.34683,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_NW_High_Mtn,2021-05-17 00:00:00,0,,0,1,,,,,1,0,1,,,,,1,0,0,,,0,,,0,,0,1,,,,0,,1
Todd,Johnson,40.896973,-122.24589,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_SE_Hirz_LO,2021-05-14 00:00:00,0,,0,0,,,,,0,0,0,,,,,1,0,0,,,0,,,0,,0,0,,,,0,,1
Todd,Johnson,40.896973,-122.24589,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_SE_Hirz_LO,2021-05-15 00:00:00,0,,0,1,,,,,0,0,1,,,,,1,0,0,,,0,,,0,,0,0,,,,1,,1
Todd,Johnson,40.896973,-122.24589,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_SE_Hirz_LO,2021-05-16 00:00:00,0,,0,1,,,,,0,0,0,,,,,0,0,0,,,0,,,0,,0,0,,,,1,,0
Todd,Johnson,40.896973,-122.24589,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_SE_Hirz_LO,2021-05-17 00:00:00,0,,0,0,,,,,1,0,1,,,,,1,0,0,,,0,,,0,,0,0,,,,1,,1
Todd,Johnson,40.89589,-122.28408,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_SW_SPI,2021-05-14 00:00:00,1,,0,0,,,,,0,0,1,,,,,1,0,1,,,0,,,0,,0,0,,,,1,,1
Todd,Johnson,40.89589,-122.28408,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_SW_SPI,2021-05-15 00:00:00,1,,0,1,,,,,0,1,1,,,,,1,0,0,,,0,,,0,,0,1,,,,0,,1
Todd,Johnson,40.89589,-122.28408,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_SW_SPI,2021-05-16 00:00:00,0,,1,0,,,,,0,1,1,,,,,1,0,1,,,0,,,0,,0,1,,,,0,,1
Todd,Johnson,40.89589,-122.28408,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2362_SW_SPI,2021-05-17 00:00:00,0,,1,1,,,,,0,1,1,,,,,1,0,0,,,0,,,0,,0,1,,,,1,,1
Rebecca,Cook,40.812283,-123.36015,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NE1,2021-05-24 00:00:00,0,,0,1,,,,,0,1,1,,,,,1,0,1,,,0,,,0,,0,0,,,,1,,0
Rebecca,Cook,40.812283,-123.36015,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NE1,2021-05-25 00:00:00,0,,0,0,,,,,0,1,0,,,,,0,0,1,,,0,,,0,,0,0,,,,1,,0
Rebecca,Cook,40.812283,-123.36015,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NE1,2021-05-26 00:00:00,0,,0,0,,,,,0,1,1,,,,,1,0,1,,,0,,,0,,1,0,,,,1,,0
Rebecca,Cook,40.812283,-123.36015,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NE1,2021-05-27 00:00:00,0,,0,0,,,,,0,1,0,,,,,0,0,1,,,0,,,0,,0,0,,,,1,,0
Rebecca,Cook,40.78899,-123.30707,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NE2,2021-05-24 00:00:00,0,,0,1,,,,,0,0,1,,,,,1,0,1,,,0,,,0,,1,1,,,,0,,0
Rebecca,Cook,40.78899,-123.30707,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NE2,2021-05-25 00:00:00,0,,0,0,,,,,0,0,1,,,,,1,0,0,,,0,,,0,,0,1,,,,0,,0
Rebecca,Cook,40.78899,-123.30707,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NE2,2021-05-26 00:00:00,0,,0,1,,,,,0,0,1,,,,,1,0,0,,,0,,,0,,1,1,,,,0,,0
Rebecca,Cook,40.78899,-123.30707,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NE2,2021-05-27 00:00:00,0,,0,0,,,,,0,0,1,,,,,1,0,0,,,0,,,0,,0,1,,,,0,,0
Rebecca,Cook,40.79855,-123.39533,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NW1,2021-05-24 00:00:00,0,,0,0,,,,,0,0,1,,,,,1,0,0,,,0,,,0,,0,1,,,,1,,1
Rebecca,Cook,40.79855,-123.39533,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NW1,2021-05-25 00:00:00,0,,0,0,,,,,0,0,0,,,,,1,0,0,,,0,,,0,,0,1,,,,1,,1
Rebecca,Cook,40.79855,-123.39533,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NW1,2021-05-26 00:00:00,0,,0,1,,,,,0,1,1,,,,,1,0,0,,,1,,,0,,0,1,,,,1,,1
Rebecca,Cook,40.79855,-123.39533,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_NW1,2021-05-27 00:00:00,0,,0,1,,,,,0,0,1,,,,,1,0,0,,,1,,,0,,0,1,,,,1,,1
Rebecca,Cook,40.774956,-123.33561,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_SE1,2021-05-24 00:00:00,0,,0,0,,,,,0,1,1,,,,,1,0,0,,,1,,,0,,0,0,,,,0,,1
Rebecca,Cook,40.774956,-123.33561,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_SE1,2021-05-25 00:00:00,0,,0,0,,,,,0,0,0,,,,,1,0,0,,,0,,,1,,0,0,,,,0,,1
Rebecca,Cook,40.774956,-123.33561,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_SE1,2021-05-26 00:00:00,1,,0,0,,,,,0,0,1,,,,,1,0,0,,,0,,,0,,0,1,,,,1,,0
Rebecca,Cook,40.774956,-123.33561,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,3.0,meters,Sonobat 4,Personal Experience,Shasta-Trinity National Forest,2986_SE1,2021-05-27 00:00:00,1,,1,0,,,,,0,0,1,,,,,1,0,1,,,0,,,0,,0,0,,,,0,,1
Jocelyn,Perez,34.15019,-117.10439,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NE1_Alder_Creek,2021-06-23 00:00:00,0,,0,1,,0,,,0,1,1,,,,,1,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.15019,-117.10439,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NE1_Alder_Creek,2021-06-24 00:00:00,0,,0,1,,0,,,0,0,0,,,,,1,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.15019,-117.10439,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NE1_Alder_Creek,2021-06-25 00:00:00,0,,0,1,,0,,,0,0,1,,,,,1,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.15019,-117.10439,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NE1_Alder_Creek,2021-06-26 00:00:00,0,,0,0,,0,,,0,0,1,,,,,1,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.121395,-117.08043,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NE2_Santa_Ana_River,2021-06-28 00:00:00,0,,0,0,,0,,,0,0,0,,,,,1,1,0,,,,,,0,,0,1,1,,,1,,1
Jocelyn,Perez,34.121395,-117.08043,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NE2_Santa_Ana_River,2021-06-29 00:00:00,0,,0,0,,0,,,0,0,0,,,,,1,0,0,,,,,,0,,0,1,1,,,1,,1
Jocelyn,Perez,34.121395,-117.08043,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NE2_Santa_Ana_River,2021-06-30 00:00:00,0,,0,0,,0,,,0,0,0,,,,,1,1,0,,,,,,0,,0,1,0,,,1,,1
Jocelyn,Perez,34.121395,-117.08043,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NE2_Santa_Ana_River,2021-07-01 00:00:00,0,,0,1,,1,,,0,0,1,,,,,1,1,1,,,,,,0,,0,1,1,,,0,,1
Jocelyn,Perez,34.11184,-117.12836,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NW1_Highland,2021-06-23 00:00:00,0,,0,0,,0,,,0,0,0,,,,,1,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.11184,-117.12836,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NW1_Highland,2021-06-24 00:00:00,0,,0,0,,0,,,0,0,0,,,,,0,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.11184,-117.12836,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NW1_Highland,2021-06-25 00:00:00,0,,0,0,,0,,,0,0,0,,,,,1,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.11184,-117.12836,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NW1_Highland,2021-06-26 00:00:00,0,,0,0,,0,,,0,0,0,,,,,1,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.111225,-117.12152,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NW2_Greenspot,2021-07-12 00:00:00,0,,0,0,,0,,,0,0,1,,,,,1,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.111225,-117.12152,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NW2_Greenspot,2021-07-13 00:00:00,0,,0,0,,0,,,0,0,1,,,,,0,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.111225,-117.12152,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NW2_Greenspot,2021-07-14 00:00:00,0,,0,1,,0,,,0,0,1,,,,,0,0,0,,,,,,0,,0,1,0,,,1,,1
Jocelyn,Perez,34.111225,-117.12152,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,3.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_NW2_Greenspot,2021-07-15 00:00:00,0,,0,0,,0,,,0,0,0,,,,,0,1,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.109303,-117.10956,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_SE1_Morton,2021-06-23 00:00:00,0,,0,0,,0,,,0,0,0,,,,,0,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.109303,-117.10956,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_SE1_Morton,2021-06-24 00:00:00,0,,0,0,,0,,,0,1,0,,,,,0,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.109303,-117.10956,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_SE1_Morton,2021-06-25 00:00:00,0,,0,0,,0,,,0,0,0,,,,,0,0,0,,,,,,0,,0,1,1,,,1,,1
Jocelyn,Perez,34.109303,-117.10956,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_SE1_Morton,2021-06-26 00:00:00,0,,0,0,,0,,,0,0,0,,,,,0,0,0,,,,,,0,,0,0,1,,,1,,1
Jocelyn,Perez,34.10914,-117.10693,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_SE2_SevenOaksDam,2021-07-12 00:00:00,0,,0,0,,1,,,1,1,0,,,,,0,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.10914,-117.10693,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_SE2_SevenOaksDam,2021-07-13 00:00:00,0,,0,1,,1,,,0,0,1,,,,,0,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.10914,-117.10693,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_SE2_SevenOaksDam,2021-07-14 00:00:00,0,,0,0,,1,,,0,0,0,,,,,1,1,0,,,,,,0,,0,1,1,,,1,,1
Jocelyn,Perez,34.10914,-117.10693,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,10038_SE2_SevenOaksDam,2021-07-15 00:00:00,0,,0,1,,0,,,0,0,1,,,,,1,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.25091,-117.485985,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_NE_Lytle_Creek,2021-06-07 00:00:00,0,,0,0,,0,,,0,0,0,,,,,0,0,0,,,,,,0,,0,0,0,,,0,,1
Jocelyn,Perez,34.25091,-117.485985,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_NE_Lytle_Creek,2021-06-08 00:00:00,0,,0,0,,0,,,0,0,1,,,,,1,0,0,,,,,,0,,0,1,1,,,1,,1
Jocelyn,Perez,34.25091,-117.485985,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_NE_Lytle_Creek,2021-06-09 00:00:00,0,,0,0,,0,,,0,0,0,,,,,0,0,0,,,,,,0,,0,1,0,,,0,,1
Jocelyn,Perez,34.25091,-117.485985,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_NE_Lytle_Creek,2021-06-10 00:00:00,0,,0,1,,0,,,0,0,1,,,,,1,0,0,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.247177,-117.513824,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_NW_Middle_Lytle,2021-06-07 00:00:00,0,,0,0,,0,,,0,0,0,,,,,1,0,1,,,,,,0,,0,1,0,,,1,,1
Jocelyn,Perez,34.247177,-117.513824,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_NW_Middle_Lytle,2021-06-08 00:00:00,0,,0,0,,0,,,0,0,1,,,,,1,0,1,,,,,,0,,0,1,1,,,1,,1
Jocelyn,Perez,34.247177,-117.513824,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_NW_Middle_Lytle,2021-06-09 00:00:00,0,,0,0,,0,,,0,1,0,,,,,1,0,1,,,,,,0,,0,1,1,,,1,,1
Jocelyn,Perez,34.247177,-117.513824,Wildlife Acoustics,SM4BAT-FS,SMM-U2,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_NW_Middle_Lytle,2021-06-10 00:00:00,0,,0,1,,0,,,0,1,1,,,,,1,0,1,,,,,,0,,0,0,0,,,1,,1
Jocelyn,Perez,34.201015,-117.47948,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_SE_Grapevine,2021-06-07 00:00:00,0,,0,1,,0,,,0,0,1,,,,,1,0,0,,,,,,0,,0,0,0,,,0,,0
Jocelyn,Perez,34.201015,-117.47948,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_SE_Grapevine,2021-06-08 00:00:00,0,,0,0,,0,,,0,0,0,,,,,1,0,1,,,,,,0,,0,1,1,,,0,,0
Jocelyn,Perez,34.201015,-117.47948,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_SE_Grapevine,2021-06-09 00:00:00,0,,0,0,,0,,,0,0,0,,,,,1,1,0,,,,,,0,,0,0,0,,,0,,0
Jocelyn,Perez,34.201015,-117.47948,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_SE_Grapevine,2021-06-10 00:00:00,0,,0,1,,0,,,0,0,0,,,,,1,1,1,,,,,,0,,0,1,1,,,1,,1
Jocelyn,Perez,34.202705,-117.48907,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_SW_Senvaine,2021-06-07 00:00:00,0,,0,1,,0,,,0,0,1,,,,,1,1,1,,,,,,0,,0,0,0,,,0,,0
Jocelyn,Perez,34.202705,-117.48907,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_SW_Senvaine,2021-06-08 00:00:00,0,,0,1,,0,,,0,0,1,,,,,1,0,1,,,,,,0,,1,0,0,,,0,,0
Jocelyn,Perez,34.202705,-117.48907,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_SW_Senvaine,2021-06-09 00:00:00,0,,0,1,,0,,,0,0,0,,,,,1,0,0,,,,,,0,,0,1,0,,,0,,0
Jocelyn,Perez,34.202705,-117.48907,Wildlife Acoustics,SM4BAT-FS,SMM-U1,None,4.0,meters,Sonobat 4,Personal Experience,San Bernardino National Forest,13110_SW_Senvaine,2021-06-10 00:00:00,0,,0,1,,0,,,0,0,1,,,,,1,1,0,,,,,,0,,0,1,1,,,0,,1
Idun,Guenther,36.0031,-92.21685,Wildlife Acoustics,SMMINI-BAT,SMM-U1,None,2.7,meters,Sonobat 4,Personal Experience,Ozark-St. Francis National Forest,3375_SYLCreekNature16,2021-07-12 00:00:00,,,0,1,,,,1,,0,0,,,,0,,,,1,0,0,0,0,,,,,,1,,,1,0
