Date,Station Name,Station Id,Reservoir Storage Volume (dam^3) Start of Day Values,Elevation (ft),Latitude,Longitude
1991-06-12,Fontenelle,09211150,340015,6506,42.02727,-110.06984
1991-06-13,Fontenelle,09211150,350195,6506,42.02727,-110.06984
1991-06-14,Fontenelle,09211150,361433,6506,42.02727,-110.06984
1991-06-15,Fontenelle,09211150,374237,6506,42.02727,-110.06984
1991-06-16,Fontenelle,09211150,387055,6506,42.02727,-110.06984
1991-06-17,Fontenelle,09211150,398903,6506,42.02727,-110.06984
1991-06-18,Fontenelle,09211150,408186,6506,42.02727,-110.06984
1991-06-19,Fontenelle,09211150,402084,6506,42.02727,-110.06984
1991-06-20,Fontenelle,09211150,398039,6506,42.02727,-110.06984
1991-06-21,Fontenelle,09211150,397462,6506,42.02727,-110.06984
1991-06-22,Fontenelle,09211150,396023,6506,42.02727,-110.06984
1991-06-23,Fontenelle,09211150,394203,6506,42.02727,-110.06984
1991-06-24,Fontenelle,09211150,392005,6506,42.02727,-110.06984
1991-06-25,Fontenelle,09211150,389144,6506,42.02727,-110.06984
1991-06-26,Fontenelle,09211150,386295,6506,42.02727,-110.06984
1991-06-27,Fontenelle,09211150,386958,6506,42.02727,-110.06984
1991-06-28,Fontenelle,09211150,390571,6506,42.02727,-110.06984
1991-06-29,Fontenelle,09211150,394681,6506,42.02727,-110.06984
1991-06-30,Fontenelle,09211150,398039,6506,42.02727,-110.06984
1991-07-01,Fontenelle,09211150,400540,6506,42.02727,-110.06984
1991-07-02,Fontenelle,09211150,402278,6506,42.02727,-110.06984
1991-07-03,Fontenelle,09211150,403533,6506,42.02727,-110.06984
1991-07-04,Fontenelle,09211150,404402,6506,42.02727,-110.06984
1991-07-05,Fontenelle,09211150,404984,6506,42.02727,-110.06984
1991-07-06,Fontenelle,09211150,405471,6506,42.02727,-110.06984
1991-07-07,Fontenelle,09211150,406148,6506,42.02727,-110.06984
1991-07-08,Fontenelle,09211150,407019,6506,42.02727,-110.06984
1991-07-09,Fontenelle,09211150,408092,6506,42.02727,-110.06984
1991-07-10,Fontenelle,09211150,409645,6506,42.02727,-110.06984
1991-07-11,Fontenelle,09211150,411503,6506,42.02727,-110.06984
1991-07-12,Fontenelle,09211150,413554,6506,42.02727,-110.06984
1991-07-13,Fontenelle,09211150,415120,6506,42.02727,-110.06984
1991-07-14,Fontenelle,09211150,416101,6506,42.02727,-110.06984
1991-07-15,Fontenelle,09211150,416691,6506,42.02727,-110.06984
1991-07-16,Fontenelle,09211150,416787,6506,42.02727,-110.06984
1991-07-17,Fontenelle,09211150,416399,6506,42.02727,-110.06984
1991-07-18,Fontenelle,09211150,416005,6506,42.02727,-110.06984
1991-07-19,Fontenelle,09211150,415809,6506,42.02727,-110.06984
1991-07-20,Fontenelle,09211150,415612,6506,42.02727,-110.06984
1991-07-21,Fontenelle,09211150,415512,6506,42.02727,-110.06984
1991-07-22,Fontenelle,09211150,415416,6506,42.02727,-110.06984
1991-07-23,Fontenelle,09211150,415023,6506,42.02727,-110.06984
1991-07-24,Fontenelle,09211150,414827,6506,42.02727,-110.06984
1991-07-25,Fontenelle,09211150,414631,6506,42.02727,-110.06984
1991-07-26,Fontenelle,09211150,415023,6506,42.02727,-110.06984
1991-07-27,Fontenelle,09211150,415612,6506,42.02727,-110.06984
1991-07-28,Fontenelle,09211150,416005,6506,42.02727,-110.06984
1991-07-29,Fontenelle,09211150,415809,6506,42.02727,-110.06984
1991-07-30,Fontenelle,09211150,415220,6506,42.02727,-110.06984
1991-07-31,Fontenelle,09211150,414334,6506,42.02727,-110.06984
1991-08-01,Fontenelle,09211150,413651,6506,42.02727,-110.06984
1991-08-02,Fontenelle,09211150,413062,6506,42.02727,-110.06984
1991-08-03,Fontenelle,09211150,412475,6506,42.02727,-110.06984
1991-08-04,Fontenelle,09211150,412084,6506,42.02727,-110.06984
1991-08-05,Fontenelle,09211150,411598,6506,42.02727,-110.06984
1991-08-06,Fontenelle,09211150,411598,6506,42.02727,-110.06984
1991-08-07,Fontenelle,09211150,411889,6506,42.02727,-110.06984
1991-08-08,Fontenelle,09211150,413163,6506,42.02727,-110.06984
1991-08-09,Fontenelle,09211150,414530,6506,42.02727,-110.06984
1991-08-10,Fontenelle,09211150,414726,6506,42.02727,-110.06984
1991-08-11,Fontenelle,09211150,413454,6506,42.02727,-110.06984
1991-08-12,Fontenelle,09211150,411889,6506,42.02727,-110.06984
1991-08-13,Fontenelle,09211150,410331,6506,42.02727,-110.06984
1991-08-14,Fontenelle,09211150,408871,6506,42.02727,-110.06984
1991-08-15,Fontenelle,09211150,407314,6506,42.02727,-110.06984
1991-08-16,Fontenelle,09211150,405566,6506,42.02727,-110.06984
1991-08-17,Fontenelle,09211150,403826,6506,42.02727,-110.06984
1991-08-18,Fontenelle,09211150,402664,6506,42.02727,-110.06984
1991-08-19,Fontenelle,09211150,401312,6506,42.02727,-110.06984
1991-08-20,Fontenelle,09211150,402278,6506,42.02727,-110.06984
1991-08-21,Fontenelle,09211150,403438,6506,42.02727,-110.06984
1991-08-22,Fontenelle,09211150,404402,6506,42.02727,-110.06984
1991-08-23,Fontenelle,09211150,405371,6506,42.02727,-110.06984
1991-08-24,Fontenelle,09211150,406247,6506,42.02727,-110.06984
1991-08-25,Fontenelle,09211150,407019,6506,42.02727,-110.06984
1991-08-26,Fontenelle,09211150,407703,6506,42.02727,-110.06984
1991-08-27,Fontenelle,09211150,408481,6506,42.02727,-110.06984
1991-08-28,Fontenelle,09211150,409356,6506,42.02727,-110.06984
1991-08-29,Fontenelle,09211150,410426,6506,42.02727,-110.06984
1991-08-30,Fontenelle,09211150,411402,6506,42.02727,-110.06984
1991-08-31,Fontenelle,09211150,412380,6506,42.02727,-110.06984
1991-09-01,Fontenelle,09211150,413258,6506,42.02727,-110.06984
1991-09-02,Fontenelle,09211150,414138,6506,42.02727,-110.06984
1991-09-03,Fontenelle,09211150,414827,6506,42.02727,-110.06984
1991-09-04,Fontenelle,09211150,415416,6506,42.02727,-110.06984
1991-09-05,Fontenelle,09211150,415220,6506,42.02727,-110.06984
1991-09-06,Fontenelle,09211150,414043,6506,42.02727,-110.06984
1991-09-07,Fontenelle,09211150,412867,6506,42.02727,-110.06984
1991-09-08,Fontenelle,09211150,411889,6506,42.02727,-110.06984
1991-09-09,Fontenelle,09211150,411307,6506,42.02727,-110.06984
1991-09-10,Fontenelle,09211150,410916,6506,42.02727,-110.06984
1991-09-11,Fontenelle,09211150,410721,6506,42.02727,-110.06984
1991-09-12,Fontenelle,09211150,410816,6506,42.02727,-110.06984
1991-09-13,Fontenelle,09211150,411112,6506,42.02727,-110.06984
1991-09-14,Fontenelle,09211150,411503,6506,42.02727,-110.06984
1991-09-15,Fontenelle,09211150,411793,6506,42.02727,-110.06984
1991-09-16,Fontenelle,09211150,412184,6506,42.02727,-110.06984
1991-09-17,Fontenelle,09211150,412576,6506,42.02727,-110.06984
1991-09-18,Fontenelle,09211150,412867,6506,42.02727,-110.06984
1991-09-19,Fontenelle,09211150,412867,6506,42.02727,-110.06984
1991-09-20,Fontenelle,09211150,412771,6506,42.02727,-110.06984
1991-09-21,Fontenelle,09211150,412475,6506,42.02727,-110.06984
1991-09-22,Fontenelle,09211150,412084,6506,42.02727,-110.06984
1991-09-23,Fontenelle,09211150,411503,6506,42.02727,-110.06984
1991-09-24,Fontenelle,09211150,410721,6506,42.02727,-110.06984
1991-09-25,Fontenelle,09211150,409745,6506,42.02727,-110.06984
1991-09-26,Fontenelle,09211150,408676,6506,42.02727,-110.06984
1991-09-27,Fontenelle,09211150,407508,6506,42.02727,-110.06984
1991-09-28,Fontenelle,09211150,406247,6506,42.02727,-110.06984
1991-09-29,Fontenelle,09211150,404790,6506,42.02727,-110.06984
1991-09-30,Fontenelle,09211150,403340,6506,42.02727,-110.06984
1991-10-01,Fontenelle,09211150,401985,6506,42.02727,-110.06984
1991-10-02,Fontenelle,09211150,400638,6506,42.02727,-110.06984
1991-10-03,Fontenelle,09211150,399575,6506,42.02727,-110.06984
1991-10-04,Fontenelle,09211150,397941,6506,42.02727,-110.06984
1991-10-05,Fontenelle,09211150,397171,6506,42.02727,-110.06984
1991-10-06,Fontenelle,09211150,395448,6506,42.02727,-110.06984
1991-10-07,Fontenelle,09211150,394012,6506,42.02727,-110.06984
1991-10-08,Fontenelle,09211150,392765,6506,42.02727,-110.06984
1991-10-09,Fontenelle,09211150,391525,6506,42.02727,-110.06984
1991-10-10,Fontenelle,09211150,390287,6506,42.02727,-110.06984
1991-10-11,Fontenelle,09211150,389050,6506,42.02727,-110.06984
1991-10-12,Fontenelle,09211150,387810,6506,42.02727,-110.06984
1991-10-13,Fontenelle,09211150,386388,6506,42.02727,-110.06984
1991-10-14,Fontenelle,09211150,384967,6506,42.02727,-110.06984
1991-10-15,Fontenelle,09211150,383548,6506,42.02727,-110.06984
1991-10-16,Fontenelle,09211150,382132,6506,42.02727,-110.06984
1991-10-17,Fontenelle,09211150,380623,6506,42.02727,-110.06984
1991-10-18,Fontenelle,09211150,379399,6506,42.02727,-110.06984
1991-10-19,Fontenelle,09211150,377614,6506,42.02727,-110.06984
1991-10-20,Fontenelle,09211150,376299,6506,42.02727,-110.06984
1991-10-21,Fontenelle,09211150,375083,6506,42.02727,-110.06984
1991-10-22,Fontenelle,09211150,373676,6506,42.02727,-110.06984
1991-10-23,Fontenelle,09211150,372372,6506,42.02727,-110.06984
1991-10-24,Fontenelle,09211150,371624,6506,42.02727,-110.06984
1991-10-25,Fontenelle,09211150,371066,6506,42.02727,-110.06984
1991-10-26,Fontenelle,09211150,370228,6506,42.02727,-110.06984
1991-10-27,Fontenelle,09211150,369298,6506,42.02727,-110.06984
1991-10-28,Fontenelle,09211150,368463,6506,42.02727,-110.06984
1991-10-29,Fontenelle,09211150,367995,6506,42.02727,-110.06984
1991-10-30,Fontenelle,09211150,367162,6506,42.02727,-110.06984
1991-10-31,Fontenelle,09211150,365864,6506,42.02727,-110.06984
1991-11-01,Fontenelle,09211150,364383,6506,42.02727,-110.06984
1991-11-02,Fontenelle,09211150,363369,6506,42.02727,-110.06984
1991-11-03,Fontenelle,09211150,362076,6506,42.02727,-110.06984
1991-11-04,Fontenelle,09211150,360144,6506,42.02727,-110.06984
1991-11-05,Fontenelle,09211150,358401,6506,42.02727,-110.06984
1991-11-06,Fontenelle,09211150,357028,6506,42.02727,-110.06984
1991-11-07,Fontenelle,09211150,357028,6506,42.02727,-110.06984
1991-11-08,Fontenelle,09211150,357122,6506,42.02727,-110.06984
1991-11-09,Fontenelle,09211150,356938,6506,42.02727,-110.06984
1991-11-10,Fontenelle,09211150,356938,6506,42.02727,-110.06984
1991-11-11,Fontenelle,09211150,356756,6506,42.02727,-110.06984
1991-11-12,Fontenelle,09211150,356662,6506,42.02727,-110.06984
1991-11-13,Fontenelle,09211150,356112,6506,42.02727,-110.06984
1991-11-14,Fontenelle,09211150,355563,6506,42.02727,-110.06984
1991-11-15,Fontenelle,09211150,355109,6506,42.02727,-110.06984
1991-11-16,Fontenelle,09211150,354837,6506,42.02727,-110.06984
1991-11-17,Fontenelle,09211150,354195,6506,42.02727,-110.06984
1991-11-18,Fontenelle,09211150,353101,6506,42.02727,-110.06984
1991-11-19,Fontenelle,09211150,352283,6506,42.02727,-110.06984
1991-11-20,Fontenelle,09211150,351285,6506,42.02727,-110.06984
1991-11-21,Fontenelle,09211150,350287,6506,42.02727,-110.06984
1991-11-22,Fontenelle,09211150,349562,6506,42.02727,-110.06984
1991-11-23,Fontenelle,09211150,348380,6506,42.02727,-110.06984
1991-11-24,Fontenelle,09211150,346757,6506,42.02727,-110.06984
1991-11-25,Fontenelle,09211150,344864,6506,42.02727,-110.06984
1991-11-26,Fontenelle,09211150,343870,6506,42.02727,-110.06984
1991-11-27,Fontenelle,09211150,343154,6506,42.02727,-110.06984
1991-11-28,Fontenelle,09211150,342615,6506,42.02727,-110.06984
1991-11-29,Fontenelle,09211150,342076,6506,42.02727,-110.06984
1991-11-30,Fontenelle,09211150,341091,6506,42.02727,-110.06984
1991-12-01,Fontenelle,09211150,339298,6506,42.02727,-110.06984
1991-12-02,Fontenelle,09211150,337153,6506,42.02727,-110.06984
1991-12-03,Fontenelle,09211150,335106,6506,42.02727,-110.06984
1991-12-04,Fontenelle,09211150,333154,6506,42.02727,-110.06984
1991-12-05,Fontenelle,09211150,331736,6506,42.02727,-110.06984
1991-12-06,Fontenelle,09211150,330411,6506,42.02727,-110.06984
1991-12-07,Fontenelle,09211150,329174,6506,42.02727,-110.06984
1991-12-08,Fontenelle,09211150,328206,6506,42.02727,-110.06984
1991-12-09,Fontenelle,09211150,327062,6506,42.02727,-110.06984
1991-12-10,Fontenelle,09211150,325830,6506,42.02727,-110.06984
1991-12-11,Fontenelle,09211150,324601,6506,42.02727,-110.06984
1991-12-12,Fontenelle,09211150,323112,6506,42.02727,-110.06984
1991-12-13,Fontenelle,09211150,321453,6506,42.02727,-110.06984
1991-12-14,Fontenelle,09211150,319448,6506,42.02727,-110.06984
1991-12-15,Fontenelle,09211150,317359,6506,42.02727,-110.06984
1991-12-16,Fontenelle,09211150,315282,6506,42.02727,-110.06984
1991-12-17,Fontenelle,09211150,313206,6506,42.02727,-110.06984
1991-12-18,Fontenelle,09211150,311050,6506,42.02727,-110.06984
1991-12-19,Fontenelle,09211150,308989,6506,42.02727,-110.06984
1991-12-20,Fontenelle,09211150,307101,6506,42.02727,-110.06984
1991-12-21,Fontenelle,09211150,305132,6506,42.02727,-110.06984
1991-12-22,Fontenelle,09211150,303257,6506,42.02727,-110.06984
1991-12-23,Fontenelle,09211150,301298,6506,42.02727,-110.06984
1991-12-24,Fontenelle,09211150,299174,6506,42.02727,-110.06984
1991-12-25,Fontenelle,09211150,296970,6506,42.02727,-110.06984
1991-12-26,Fontenelle,09211150,294858,6506,42.02727,-110.06984
1991-12-27,Fontenelle,09211150,292671,6506,42.02727,-110.06984
1991-12-28,Fontenelle,09211150,290485,6506,42.02727,-110.06984
1991-12-29,Fontenelle,09211150,288311,6506,42.02727,-110.06984
1991-12-30,Fontenelle,09211150,286139,6506,42.02727,-110.06984
1991-12-31,Fontenelle,09211150,283726,6506,42.02727,-110.06984
1992-01-01,Fontenelle,09211150,281406,6506,42.02727,-110.06984
1992-01-02,Fontenelle,09211150,279009,6506,42.02727,-110.06984
1992-01-03,Fontenelle,09211150,276710,6506,42.02727,-110.06984
1992-01-04,Fontenelle,09211150,274174,6506,42.02727,-110.06984
1992-01-05,Fontenelle,09211150,271731,6506,42.02727,-110.06984
1992-01-06,Fontenelle,09211150,269547,6506,42.02727,-110.06984
1992-01-07,Fontenelle,09211150,267132,6506,42.02727,-110.06984
1992-01-08,Fontenelle,09211150,265129,6506,42.02727,-110.06984
1992-01-09,Fontenelle,09211150,262976,6506,42.02727,-110.06984
1992-01-10,Fontenelle,09211150,260597,6506,42.02727,-110.06984
1992-01-11,Fontenelle,09211150,258309,6506,42.02727,-110.06984
1992-01-12,Fontenelle,09211150,255954,6506,42.02727,-110.06984
1992-01-13,Fontenelle,09211150,253690,6506,42.02727,-110.06984
1992-01-14,Fontenelle,09211150,251365,6506,42.02727,-110.06984
1992-01-15,Fontenelle,09211150,248974,6506,42.02727,-110.06984
1992-01-16,Fontenelle,09211150,246597,6506,42.02727,-110.06984
1992-01-17,Fontenelle,09211150,244235,6506,42.02727,-110.06984
1992-01-18,Fontenelle,09211150,241887,6506,42.02727,-110.06984
1992-01-19,Fontenelle,09211150,239408,6506,42.02727,-110.06984
1992-01-20,Fontenelle,09211150,237015,6506,42.02727,-110.06984
1992-01-21,Fontenelle,09211150,234492,6506,42.02727,-110.06984
1992-01-22,Fontenelle,09211150,231988,6506,42.02727,-110.06984
1992-01-23,Fontenelle,09211150,229500,6506,42.02727,-110.06984
1992-01-24,Fontenelle,09211150,227106,6506,42.02727,-110.06984
1992-01-25,Fontenelle,09211150,224877,6506,42.02727,-110.06984
1992-01-26,Fontenelle,09211150,222589,6506,42.02727,-110.06984
1992-01-27,Fontenelle,09211150,219898,6506,42.02727,-110.06984
1992-01-28,Fontenelle,09211150,217719,6506,42.02727,-110.06984
1992-01-29,Fontenelle,09211150,215561,6506,42.02727,-110.06984
1992-01-30,Fontenelle,09211150,213216,6506,42.02727,-110.06984
1992-01-31,Fontenelle,09211150,210960,6506,42.02727,-110.06984
1992-02-01,Fontenelle,09211150,208659,6506,42.02727,-110.06984
1992-02-02,Fontenelle,09211150,206246,6506,42.02727,-110.06984
1992-02-03,Fontenelle,09211150,203927,6506,42.02727,-110.06984
1992-02-04,Fontenelle,09211150,201560,6506,42.02727,-110.06984
1992-02-05,Fontenelle,09211150,199155,6506,42.02727,-110.06984
1992-02-06,Fontenelle,09211150,196707,6506,42.02727,-110.06984
1992-02-07,Fontenelle,09211150,194604,6506,42.02727,-110.06984
1992-02-08,Fontenelle,09211150,192775,6506,42.02727,-110.06984
1992-02-09,Fontenelle,09211150,190891,6506,42.02727,-110.06984
1992-02-10,Fontenelle,09211150,189024,6506,42.02727,-110.06984
1992-02-11,Fontenelle,09211150,187166,6506,42.02727,-110.06984
1992-02-12,Fontenelle,09211150,185323,6506,42.02727,-110.06984
1992-02-13,Fontenelle,09211150,183491,6506,42.02727,-110.06984
1992-02-14,Fontenelle,09211150,181671,6506,42.02727,-110.06984
1992-02-15,Fontenelle,09211150,179865,6506,42.02727,-110.06984
1992-02-16,Fontenelle,09211150,178129,6506,42.02727,-110.06984
1992-02-17,Fontenelle,09211150,176523,6506,42.02727,-110.06984
1992-02-18,Fontenelle,09211150,174810,6506,42.02727,-110.06984
1992-02-19,Fontenelle,09211150,173051,6506,42.02727,-110.06984
1992-02-20,Fontenelle,09211150,171360,6506,42.02727,-110.06984
1992-02-21,Fontenelle,09211150,169853,6506,42.02727,-110.06984
1992-02-22,Fontenelle,09211150,168242,6506,42.02727,-110.06984
1992-02-23,Fontenelle,09211150,166754,6506,42.02727,-110.06984
1992-02-24,Fontenelle,09211150,165278,6506,42.02727,-110.06984
1992-02-25,Fontenelle,09211150,163752,6506,42.02727,-110.06984
1992-02-26,Fontenelle,09211150,162237,6506,42.02727,-110.06984
1992-02-27,Fontenelle,09211150,160731,6506,42.02727,-110.06984
1992-02-28,Fontenelle,09211150,159236,6506,42.02727,-110.06984
1992-02-29,Fontenelle,09211150,157750,6506,42.02727,-110.06984
1992-03-01,Fontenelle,09211150,156326,6506,42.02727,-110.06984
1992-03-02,Fontenelle,09211150,155185,6506,42.02727,-110.06984
1992-03-03,Fontenelle,09211150,154213,6506,42.02727,-110.06984
1992-03-04,Fontenelle,09211150,153617,6506,42.02727,-110.06984
1992-03-05,Fontenelle,09211150,153457,6506,42.02727,-110.06984
1992-03-06,Fontenelle,09211150,153725,6506,42.02727,-110.06984
1992-03-07,Fontenelle,09211150,153996,6506,42.02727,-110.06984
1992-03-08,Fontenelle,09211150,154265,6506,42.02727,-110.06984
1992-03-09,Fontenelle,09211150,154538,6506,42.02727,-110.06984
1992-03-10,Fontenelle,09211150,154538,6506,42.02727,-110.06984
1992-03-11,Fontenelle,09211150,154538,6506,42.02727,-110.06984
1992-03-12,Fontenelle,09211150,154429,6506,42.02727,-110.06984
1992-03-13,Fontenelle,09211150,154265,6506,42.02727,-110.06984
1992-03-14,Fontenelle,09211150,154213,6506,42.02727,-110.06984
1992-03-15,Fontenelle,09211150,154482,6506,42.02727,-110.06984
1992-03-16,Fontenelle,09211150,155024,6506,42.02727,-110.06984
1992-03-17,Fontenelle,09211150,155619,6506,42.02727,-110.06984
1992-03-18,Fontenelle,09211150,156055,6506,42.02727,-110.06984
1992-03-19,Fontenelle,09211150,156873,6506,42.02727,-110.06984
1992-03-20,Fontenelle,09211150,157148,6506,42.02727,-110.06984
1992-03-21,Fontenelle,09211150,156929,6506,42.02727,-110.06984
1992-03-22,Fontenelle,09211150,156710,6506,42.02727,-110.06984
1992-03-23,Fontenelle,09211150,156326,6506,42.02727,-110.06984
1992-03-24,Fontenelle,09211150,155785,6506,42.02727,-110.06984
1992-03-25,Fontenelle,09211150,155241,6506,42.02727,-110.06984
1992-03-26,Fontenelle,09211150,154645,6506,42.02727,-110.06984
1992-03-27,Fontenelle,09211150,154049,6506,42.02727,-110.06984
1992-03-28,Fontenelle,09211150,153564,6506,42.02727,-110.06984
1992-03-29,Fontenelle,09211150,153189,6506,42.02727,-110.06984
1992-03-30,Fontenelle,09211150,152812,6506,42.02727,-110.06984
1992-03-31,Fontenelle,09211150,152330,6506,42.02727,-110.06984
1992-04-01,Fontenelle,09211150,151902,6506,42.02727,-110.06984
1992-04-02,Fontenelle,09211150,151315,6506,42.02727,-110.06984
1992-04-03,Fontenelle,09211150,150356,6506,42.02727,-110.06984
1992-04-04,Fontenelle,09211150,149299,6506,42.02727,-110.06984
1992-04-05,Fontenelle,09211150,148193,6506,42.02727,-110.06984
1992-04-06,Fontenelle,09211150,147144,6506,42.02727,-110.06984
1992-04-07,Fontenelle,09211150,145944,6506,42.02727,-110.06984
1992-04-08,Fontenelle,09211150,144646,6506,42.02727,-110.06984
1992-04-09,Fontenelle,09211150,142996,6506,42.02727,-110.06984
1992-04-10,Fontenelle,09211150,141151,6506,42.02727,-110.06984
1992-04-11,Fontenelle,09211150,139524,6506,42.02727,-110.06984
1992-04-12,Fontenelle,09211150,137856,6506,42.02727,-110.06984
1992-04-13,Fontenelle,09211150,136101,6506,42.02727,-110.06984
1992-04-14,Fontenelle,09211150,134310,6506,42.02727,-110.06984
1992-04-15,Fontenelle,09211150,132532,6506,42.02727,-110.06984
1992-04-16,Fontenelle,09211150,130766,6506,42.02727,-110.06984
1992-04-17,Fontenelle,09211150,129066,6506,42.02727,-110.06984
1992-04-18,Fontenelle,09211150,127474,6506,42.02727,-110.06984
1992-04-19,Fontenelle,09211150,125892,6506,42.02727,-110.06984
1992-04-20,Fontenelle,09211150,124182,6506,42.02727,-110.06984
1992-04-21,Fontenelle,09211150,123142,6506,42.02727,-110.06984
1992-04-22,Fontenelle,09211150,123519,6506,42.02727,-110.06984
1992-04-23,Fontenelle,09211150,123943,6506,42.02727,-110.06984
1992-04-24,Fontenelle,09211150,124133,6506,42.02727,-110.06984
1992-04-25,Fontenelle,09211150,124087,6506,42.02727,-110.06984
1992-04-26,Fontenelle,09211150,122953,6506,42.02727,-110.06984
1992-04-27,Fontenelle,09211150,121500,6506,42.02727,-110.06984
1992-04-28,Fontenelle,09211150,119269,6506,42.02727,-110.06984
1992-04-29,Fontenelle,09211150,117613,6506,42.02727,-110.06984
1992-04-30,Fontenelle,09211150,116515,6506,42.02727,-110.06984
1992-05-01,Fontenelle,09211150,116652,6506,42.02727,-110.06984
1992-05-02,Fontenelle,09211150,116972,6506,42.02727,-110.06984
1992-05-03,Fontenelle,09211150,117933,6506,42.02727,-110.06984
1992-05-04,Fontenelle,09211150,119083,6506,42.02727,-110.06984
1992-05-05,Fontenelle,09211150,120334,6506,42.02727,-110.06984
1992-05-06,Fontenelle,09211150,121592,6506,42.02727,-110.06984
1992-05-07,Fontenelle,09211150,122907,6506,42.02727,-110.06984
1992-05-08,Fontenelle,09211150,124466,6506,42.02727,-110.06984
1992-05-09,Fontenelle,09211150,126513,6506,42.02727,-110.06984
1992-05-10,Fontenelle,09211150,129017,6506,42.02727,-110.06984
1992-05-11,Fontenelle,09211150,131844,6506,42.02727,-110.06984
1992-05-12,Fontenelle,09211150,134655,6506,42.02727,-110.06984
1992-05-13,Fontenelle,09211150,137102,6506,42.02727,-110.06984
1992-05-14,Fontenelle,09211150,139068,6506,42.02727,-110.06984
1992-05-15,Fontenelle,09211150,140640,6506,42.02727,-110.06984
1992-05-16,Fontenelle,09211150,141970,6506,42.02727,-110.06984
1992-05-17,Fontenelle,09211150,143046,6506,42.02727,-110.06984
1992-05-18,Fontenelle,09211150,144183,6506,42.02727,-110.06984
1992-05-19,Fontenelle,09211150,145216,6506,42.02727,-110.06984
1992-05-20,Fontenelle,09211150,146152,6506,42.02727,-110.06984
1992-05-21,Fontenelle,09211150,147353,6506,42.02727,-110.06984
1992-05-22,Fontenelle,09211150,148771,6506,42.02727,-110.06984
1992-05-23,Fontenelle,09211150,151154,6506,42.02727,-110.06984
1992-05-24,Fontenelle,09211150,155077,6506,42.02727,-110.06984
1992-05-25,Fontenelle,09211150,159621,6506,42.02727,-110.06984
1992-05-26,Fontenelle,09211150,164033,6506,42.02727,-110.06984
1992-05-27,Fontenelle,09211150,168298,6506,42.02727,-110.06984
1992-05-28,Fontenelle,09211150,172700,6506,42.02727,-110.06984
1992-05-29,Fontenelle,09211150,177356,6506,42.02727,-110.06984
1992-05-30,Fontenelle,09211150,181975,6506,42.02727,-110.06984
1992-05-31,Fontenelle,09211150,186059,6506,42.02727,-110.06984
1992-06-01,Fontenelle,09211150,189458,6506,42.02727,-110.06984
1992-06-02,Fontenelle,09211150,192207,6506,42.02727,-110.06984
1992-06-03,Fontenelle,09211150,194542,6506,42.02727,-110.06984
1992-06-04,Fontenelle,09211150,196323,6506,42.02727,-110.06984
1992-06-05,Fontenelle,09211150,197863,6506,42.02727,-110.06984
1992-06-06,Fontenelle,09211150,198959,6506,42.02727,-110.06984
1992-06-07,Fontenelle,09211150,199801,6506,42.02727,-110.06984
1992-06-08,Fontenelle,09211150,200581,6506,42.02727,-110.06984
1992-06-09,Fontenelle,09211150,201298,6506,42.02727,-110.06984
1992-06-10,Fontenelle,09211150,201888,6506,42.02727,-110.06984
1992-06-11,Fontenelle,09211150,201626,6506,42.02727,-110.06984
1992-06-12,Fontenelle,09211150,201952,6506,42.02727,-110.06984
1992-06-13,Fontenelle,09211150,202345,6506,42.02727,-110.06984
1992-06-14,Fontenelle,09211150,202413,6506,42.02727,-110.06984
1992-06-15,Fontenelle,09211150,202544,6506,42.02727,-110.06984
1992-06-16,Fontenelle,09211150,202672,6506,42.02727,-110.06984
1992-06-17,Fontenelle,09211150,203399,6506,42.02727,-110.06984
1992-06-18,Fontenelle,09211150,204520,6506,42.02727,-110.06984
1992-06-19,Fontenelle,09211150,205781,6506,42.02727,-110.06984
1992-06-20,Fontenelle,09211150,206780,6506,42.02727,-110.06984
1992-06-21,Fontenelle,09211150,207518,6506,42.02727,-110.06984
1992-06-22,Fontenelle,09211150,208256,6506,42.02727,-110.06984
1992-06-23,Fontenelle,09211150,208996,6506,42.02727,-110.06984
1992-06-24,Fontenelle,09211150,209536,6506,42.02727,-110.06984
1992-06-25,Fontenelle,09211150,210145,6506,42.02727,-110.06984
1992-06-26,Fontenelle,09211150,211097,6506,42.02727,-110.06984
1992-06-27,Fontenelle,09211150,212464,6506,42.02727,-110.06984
1992-06-28,Fontenelle,09211150,214801,6506,42.02727,-110.06984
1992-06-29,Fontenelle,09211150,217652,6506,42.02727,-110.06984
1992-06-30,Fontenelle,09211150,220321,6506,42.02727,-110.06984
1992-07-01,Fontenelle,09211150,222304,6506,42.02727,-110.06984
1992-07-02,Fontenelle,09211150,224374,6506,42.02727,-110.06984
1992-07-03,Fontenelle,09211150,226457,6506,42.02727,-110.06984
1992-07-04,Fontenelle,09211150,228847,6506,42.02727,-110.06984
1992-07-05,Fontenelle,09211150,230886,6506,42.02727,-110.06984
1992-07-06,Fontenelle,09211150,232573,6506,42.02727,-110.06984
1992-07-07,Fontenelle,09211150,233900,6506,42.02727,-110.06984
1992-07-08,Fontenelle,09211150,234640,6506,42.02727,-110.06984
1992-07-09,Fontenelle,09211150,235234,6506,42.02727,-110.06984
1992-07-10,Fontenelle,09211150,235752,6506,42.02727,-110.06984
1992-07-11,Fontenelle,09211150,236197,6506,42.02727,-110.06984
1992-07-12,Fontenelle,09211150,236496,6506,42.02727,-110.06984
1992-07-13,Fontenelle,09211150,237164,6506,42.02727,-110.06984
